Country Name,Region,Continent,"Agricultura, silvicultura y pesca, valor agregado_2015","Agricultura, silvicultura y pesca, valor agregado_2016","Agricultura, silvicultura y pesca, valor agregado_2017","Agricultura, silvicultura y pesca, valor agregado_2018","Agricultura, silvicultura y pesca, valor agregado_2019","Agricultura, silvicultura y pesca, valor agregado_2020","Agricultura, silvicultura y pesca, valor agregado_2021","Agricultura, silvicultura y pesca, valor agregado_2022","Agricultura, silvicultura y pesca, valor agregado_2023",Cobertura de beneficios por desempleo y los ALMP _2015,Cobertura de beneficios por desempleo y los ALMP _2016,Cobertura de beneficios por desempleo y los ALMP _2017,Cobertura de beneficios por desempleo y los ALMP _2018,Cobertura de beneficios por desempleo y los ALMP _2019,Cobertura de beneficios por desempleo y los ALMP _2020,Cobertura de beneficios por desempleo y los ALMP _2021,Comercio servicios_2015,Comercio servicios_2016,Comercio servicios_2017,Comercio servicios_2018,Comercio servicios_2019,Comercio servicios_2020,Comercio servicios_2021,Comercio servicios_2022,Comercio servicios_2023,Contaminación aire_2015,Contaminación aire_2016,Contaminación aire_2017,Crecimiento PIB per capita_2015,Crecimiento PIB per capita_2016,Crecimiento PIB per capita_2017,Crecimiento PIB per capita_2018,Crecimiento PIB per capita_2019,Crecimiento PIB per capita_2020,Crecimiento PIB per capita_2021,Crecimiento PIB per capita_2022,Crecimiento PIB per capita_2023,Crecimiento población urbana_2015,Crecimiento población urbana_2016,Crecimiento población urbana_2017,Crecimiento población urbana_2018,Crecimiento población urbana_2019,Crecimiento población urbana_2020,Crecimiento población urbana_2021,Crecimiento población urbana_2022,Crecimiento población urbana_2023,Desempleo hombres_2015,Desempleo hombres_2016,Desempleo hombres_2017,Desempleo hombres_2018,Desempleo hombres_2019,Desempleo hombres_2020,Desempleo hombres_2021,Desempleo hombres_2022,Desempleo hombres_2023,Desempleo mujeres_2015,Desempleo mujeres_2016,Desempleo mujeres_2017,Desempleo mujeres_2018,Desempleo mujeres_2019,Desempleo mujeres_2020,Desempleo mujeres_2021,Desempleo mujeres_2022,Desempleo mujeres_2023,"Desempleo, total_2015","Desempleo, total_2016","Desempleo, total_2017","Desempleo, total_2018","Desempleo, total_2019","Desempleo, total_2020","Desempleo, total_2021","Desempleo, total_2022","Desempleo, total_2023","Empleadores, total_2015","Empleadores, total_2016","Empleadores, total_2017","Empleadores, total_2018","Empleadores, total_2019","Empleadores, total_2020","Empleadores, total_2021","Empleadores, total_2022","Empleadores, total_2023",Empleados agricultura - hombres_2015,Empleados agricultura - hombres_2016,Empleados agricultura - hombres_2017,Empleados agricultura - hombres_2018,Empleados agricultura - hombres_2019,Empleados agricultura - hombres_2020,Empleados agricultura - hombres_2021,Empleados agricultura - hombres_2022,Empleados agricultura - hombres_2023,Empleados agricultura - mujeres_2015,Empleados agricultura - mujeres_2016,Empleados agricultura - mujeres_2017,Empleados agricultura - mujeres_2018,Empleados agricultura - mujeres_2019,Empleados agricultura - mujeres_2020,Empleados agricultura - mujeres_2021,Empleados agricultura - mujeres_2022,Empleados agricultura - mujeres_2023,"Empleo vulnerable, total_2015","Empleo vulnerable, total_2016","Empleo vulnerable, total_2017","Empleo vulnerable, total_2018","Empleo vulnerable, total_2019","Empleo vulnerable, total_2020","Empleo vulnerable, total_2021","Empleo vulnerable, total_2022","Empleo vulnerable, total_2023",Empleos agricultura_2015,Empleos agricultura_2016,Empleos agricultura_2017,Empleos agricultura_2018,Empleos agricultura_2019,Empleos agricultura_2020,Empleos agricultura_2021,Empleos agricultura_2022,Empleos agricultura_2023,Exportaciones bienes y servicios (% del PIB)_2015,Exportaciones bienes y servicios (% del PIB)_2016,Exportaciones bienes y servicios (% del PIB)_2017,Exportaciones bienes y servicios (% del PIB)_2018,Exportaciones bienes y servicios (% del PIB)_2019,Exportaciones bienes y servicios (% del PIB)_2020,Exportaciones bienes y servicios (% del PIB)_2021,Exportaciones bienes y servicios (% del PIB)_2022,Exportaciones bienes y servicios (% del PIB)_2023,Exportaciones de bienes y servicios(% anual)_2015,Exportaciones de bienes y servicios(% anual)_2016,Exportaciones de bienes y servicios(% anual)_2017,Exportaciones de bienes y servicios(% anual)_2018,Exportaciones de bienes y servicios(% anual)_2019,Exportaciones de bienes y servicios(% anual)_2020,Exportaciones de bienes y servicios(% anual)_2021,Exportaciones de bienes y servicios(% anual)_2022,Exportaciones de bienes y servicios(% anual)_2023,Gasto investigación y desarrollo_2015,Gasto investigación y desarrollo_2016,Gasto investigación y desarrollo_2017,Gasto investigación y desarrollo_2018,Gasto investigación y desarrollo_2019,Gasto investigación y desarrollo_2020,Gasto investigación y desarrollo_2021,Gasto investigación y desarrollo_2022,Indice facilidad para hacer negocios_2019,"Inflación, deflactor del PIB (%) anual_2015","Inflación, deflactor del PIB (%) anual_2016","Inflación, deflactor del PIB (%) anual_2017","Inflación, deflactor del PIB (%) anual_2018","Inflación, deflactor del PIB (%) anual_2019","Inflación, deflactor del PIB (%) anual_2020","Inflación, deflactor del PIB (%) anual_2021","Inflación, deflactor del PIB (%) anual_2022","Inflación, deflactor del PIB (%) anual_2023",Inversión extranjera directa_2015,Inversión extranjera directa_2016,Inversión extranjera directa_2017,Inversión extranjera directa_2018,Inversión extranjera directa_2019,Inversión extranjera directa_2020,Inversión extranjera directa_2021,Inversión extranjera directa_2022,Inversión extranjera directa_2023,Medicos (cada 1.000 personas)_2015,Medicos (cada 1.000 personas)_2016,Medicos (cada 1.000 personas)_2017,Medicos (cada 1.000 personas)_2018,Medicos (cada 1.000 personas)_2019,Medicos (cada 1.000 personas)_2020,Medicos (cada 1.000 personas)_2021,Medicos (cada 1.000 personas)_2022,Nuevas empresas registradas (numero)_2015,Nuevas empresas registradas (numero)_2016,Nuevas empresas registradas (numero)_2017,Nuevas empresas registradas (numero)_2018,Nuevas empresas registradas (numero)_2019,Nuevas empresas registradas (numero)_2020,Nuevas empresas registradas (numero)_2021,Nuevas empresas registradas (numero)_2022,Pago de impuestos (numero)_2015,Pago de impuestos (numero)_2016,Pago de impuestos (numero)_2017,Pago de impuestos (numero)_2018,Pago de impuestos (numero)_2019,Personas desempleadas educación avanzada_2015,Personas desempleadas educación avanzada_2016,Personas desempleadas educación avanzada_2017,Personas desempleadas educación avanzada_2018,Personas desempleadas educación avanzada_2019,Personas desempleadas educación avanzada_2020,Personas desempleadas educación avanzada_2021,Personas desempleadas educación avanzada_2022,Personas desempleadas educación avanzada_2023,Personas desempleadas educación basica_2015,Personas desempleadas educación basica_2016,Personas desempleadas educación basica_2017,Personas desempleadas educación basica_2018,Personas desempleadas educación basica_2019,Personas desempleadas educación basica_2020,Personas desempleadas educación basica_2021,Personas desempleadas educación basica_2022,Personas desempleadas educación basica_2023,Personas desempleadas educación intermedia_2015,Personas desempleadas educación intermedia_2016,Personas desempleadas educación intermedia_2017,Personas desempleadas educación intermedia_2018,Personas desempleadas educación intermedia_2019,Personas desempleadas educación intermedia_2020,Personas desempleadas educación intermedia_2021,Personas desempleadas educación intermedia_2022,Personas desempleadas educación intermedia_2023,PIB per capita US a precios actuales_2015,PIB per capita US a precios actuales_2016,PIB per capita US a precios actuales_2017,PIB per capita US a precios actuales_2018,PIB per capita US a precios actuales_2019,PIB per capita US a precios actuales_2020,PIB per capita US a precios actuales_2021,PIB per capita US a precios actuales_2022,PIB per capita US a precios actuales_2023,Tasa crecimiento prom. anualizada _2015,Tasa crecimiento prom. anualizada _2016,Tasa crecimiento prom. anualizada _2017,Tasa crecimiento prom. anualizada _2018,Tasa crecimiento prom. anualizada _2019,Tasa crecimiento prom. anualizada _2020,Tasa crecimiento prom. anualizada _2021,Tasa crecimiento prom. anualizada _2022,Tasa crecimiento prom. anualizada _2023,Tecnicos investigación y desarrollo_2015,Tecnicos investigación y desarrollo_2016,Tecnicos investigación y desarrollo_2017,Tecnicos investigación y desarrollo_2018,Tierras cultivables_2015,Tierras cultivables_2016,Tierras cultivables_2017,Tierras cultivables_2018,Tierras cultivables_2019,Tierras cultivables_2020,Tierras cultivables_2021,Tierras cultivables_2022,"Trabajadores asalariados (empleados), total_2015","Trabajadores asalariados (empleados), total_2016","Trabajadores asalariados (empleados), total_2017","Trabajadores asalariados (empleados), total_2018","Trabajadores asalariados (empleados), total_2019","Trabajadores asalariados (empleados), total_2020","Trabajadores asalariados (empleados), total_2021","Trabajadores asalariados (empleados), total_2022","Trabajadores asalariados (empleados), total_2023",Trabajadores salud_2015,Trabajadores salud_2016
Rwanda,Eastern Africa,Africa,23.981,25.153,26.345,24.623,23.561,26.656,24.07,24.887,27.053,,,,,,,,20.917,20.994,20.747,20.449,19.784,10.234,11.25,13.208,14.128,100.0,100.0,100.0,6.283,3.489,1.509,6.032,6.979,-5.516,8.456,5.814,5.888,2.611,2.675,2.749,2.817,2.872,2.927,2.968,3.058,3.159,11.147,11.109,11.18,10.231,10.507,10.868,14.28,13.703,10.527,12.609,12.568,12.643,11.354,12.075,12.899,17.445,16.612,14.365,,,11.875,10.759,11.236,11.829,15.775,15.084,12.352,1.12,1.11,1.091,1.105,1.051,0.938,0.802,1.004,1.083,53.845,48.793,43.538,40.129,38.746,41.183,47.882,46.688,46.229,74.641,69.639,63.796,61.464,57.255,60.35,65.951,65.105,64.653,43.169,42.976,42.154,42.139,41.877,42.493,37.076,37.981,40.172,63.593,58.585,53.078,50.097,47.27,50.142,56.247,55.273,54.79,13.232,15.422,20.528,21.108,21.825,19.326,19.519,22.478,25.421,6.255,12.932,41.91,10.873,19.9,-9.592,2.415,29.351,25.79,,0.649,,,0.759,,,,38.0,0.486,5.03,8.163,-0.603,2.471,6.712,2.858,15.914,10.13,1.897,3.217,2.962,3.8,2.543,1.5,1.914,2.291,3.257,0.11,0.12,0.135,0.132,0.116,,,,9887.0,10099.0,10005.0,10547.0,12552.0,16105.0,,,25.0,29.0,9.0,9.0,9.0,,,18.896,17.767,16.502,17.173,17.725,18.746,14.177,,,10.56,9.466,10.201,10.648,15.204,13.763,11.862,,,21.783,20.618,20.471,20.025,23.288,26.538,19.222,733.999,729.519,758.301,771.774,810.051,778.702,828.833,975.469,1010.269,,0.31,,,,,,,,,5.707,,,52.209,52.209,52.25,50.061,48.318,49.234,51.415,51.415,55.712,55.914,56.755,56.756,57.072,56.57,62.122,61.015,58.745,,
Saint Kitts y Nevis,Caribbean,North America,0.849,0.789,0.903,0.916,0.9,1.127,1.239,1.186,1.413,,,,,,,,74.513,69.531,64.898,72.844,69.514,54.506,59.619,75.673,75.814,,,,0.698,3.959,0.274,2.095,2.954,-15.206,0.71,10.651,2.178,-0.186,-0.152,-0.104,-0.083,-0.041,-0.035,-0.021,0.159,0.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,-0.156,1.201,4.751,-0.149,0.075,-5.74,-3.326,3.42,5.145,13.401,12.059,4.544,3.72,5.638,0.321,2.787,4.415,3.047,2.866,,,3.034,,,,,210.0,126.0,146.0,262.0,106.0,104.0,,,39.0,39.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20328.8,21387.542,22464.99,22901.382,23595.492,18859.019,18361.145,21011.574,22573.672,,,,,,,,,,,,,,19.231,19.231,19.231,19.231,19.231,19.231,19.231,19.231,,,,,,,,,,,
Samoa,Polynesia,Oceania,8.324,8.644,9.908,9.148,9.105,9.536,9.853,9.993,10.974,,,,,,,,32.936,35.486,37.352,39.448,42.296,19.462,19.114,29.186,46.314,100.0,100.0,100.0,2.952,7.073,0.46,-1.647,3.357,-4.098,-7.876,-5.958,7.881,-0.366,-0.391,-0.298,-0.09,0.024,0.098,0.037,-0.024,0.034,7.246,6.703,6.303,5.814,5.295,5.122,4.564,3.506,3.45,11.664,12.977,14.502,13.319,12.069,11.309,10.07,7.801,7.678,,,9.4,,,,,5.048,,2.824,2.831,2.838,2.843,2.858,2.861,2.882,2.897,2.907,32.048,32.596,33.222,33.786,34.413,35.746,36.416,36.935,36.78,23.499,22.561,21.657,20.773,20.007,19.648,19.477,17.952,18.075,44.371,43.964,43.602,43.289,42.787,42.734,42.268,42.025,41.751,28.943,28.985,29.098,29.139,29.253,29.98,30.349,30.317,30.213,27.141,28.778,29.662,31.966,35.033,29.196,11.686,12.266,28.754,1.215,13.476,7.751,-3.671,21.76,-20.512,-56.937,-2.949,154.336,,,,,,,,,98.0,3.965,2.245,0.305,1.098,1.499,1.224,-0.401,5.638,8.711,3.26,0.299,1.041,1.903,-0.239,0.509,1.06,0.576,0.255,,0.326,,,,0.554,0.548,,129.0,110.0,138.0,126.0,125.0,82.0,53.0,86.0,37.0,37.0,37.0,37.0,37.0,,,6.312,,,,,3.181,,,,8.411,,,,,5.118,,,,12.25,,,,,7.331,,4084.361,4147.071,4307.594,4231.814,4351.942,4099.66,3947.645,3869.466,4330.178,,,,,,,,,,,,,,11.47,9.102,6.856,4.442,4.061,4.061,4.061,4.061,52.805,53.205,53.561,53.87,54.355,54.406,54.85,55.081,55.344,,
San Marino,Southern Europe,Europe,0.02,0.014,0.02,0.016,0.015,0.014,0.017,0.011,,,,,,,,,,,86.243,90.838,87.175,83.164,91.321,94.964,,,,,1.539,1.714,-1.888,-0.555,1.651,-6.935,15.62,9.487,,0.925,0.795,2.332,2.196,0.556,0.44,-1.375,-1.349,0.417,,,,,,,,,,,,,,,,,,,7.38,6.45,7.89,7.83,7.54,7.23,6.34,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.453,173.068,168.779,166.597,163.997,164.479,184.314,197.412,,,1.715,-1.239,1.17,0.472,-7.136,26.587,15.566,,,,,,,,,,92.0,-0.743,1.317,1.743,2.064,0.914,0.345,1.841,2.765,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,18.0,,8.21,,,,,,6.54,,,4.46,,,,,,4.12,,,8.33,,,,,,5.66,,43146.824,44359.48,45192.028,47950.688,46627.012,44426.646,54168.983,54264.57,,,,,,,,,,,,,,,33.083,33.083,33.083,33.083,33.083,33.083,33.083,33.083,,,,,,,,,,,
San Vicente y las Granadinas,Caribbean,North America,6.26,6.751,6.769,7.109,7.001,8.598,5.357,4.577,4.154,,,,,,,,45.699,49.029,45.924,47.066,45.554,25.133,22.881,39.152,42.991,100.0,100.0,100.0,3.336,4.744,2.107,3.9,1.395,-3.143,1.425,7.995,6.773,0.263,0.227,0.15,0.095,0.068,0.175,0.126,0.011,0.073,20.604,20.49,20.472,20.458,20.743,22.422,22.028,20.926,19.993,16.949,16.865,16.852,16.842,17.056,18.056,17.94,17.268,16.567,,,,,,,,,,5.718,5.702,5.695,5.687,5.643,5.576,5.51,5.479,5.437,15.87,15.614,15.348,15.098,14.759,14.963,14.763,14.315,14.05,4.527,4.332,4.183,4.028,3.842,3.833,3.862,3.652,3.577,20.293,20.311,20.147,19.966,20.204,20.323,20.247,20.2,20.185,11.205,10.942,10.706,10.467,10.175,10.263,10.13,9.797,9.602,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,-0.732,-0.594,2.172,1.549,2.312,-0.867,-0.392,3.404,4.033,15.75,8.661,19.595,4.524,7.558,7.507,18.671,7.291,7.639,,,,,,,,,119.0,118.0,175.0,414.0,284.0,323.0,,,36.0,36.0,36.0,36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7353.736,7656.9,7988.044,8428.127,8743.332,8395.1,8481.305,9471.146,10520.444,,,,,,,,,,,,,,5.128,5.128,5.128,5.128,5.128,5.128,5.128,5.128,73.989,73.987,74.158,74.347,74.152,74.1,74.245,74.321,74.378,,
Santa Lucía,Caribbean,North America,2.155,2.077,1.56,1.628,1.732,1.981,1.714,1.518,1.126,,,,,,,,66.834,63.09,66.253,70.367,74.796,41.367,49.62,68.719,72.059,100.0,100.0,100.0,-0.338,2.992,2.973,2.494,-1.061,-24.611,11.429,20.212,1.923,0.62,0.653,0.688,0.735,0.771,0.792,0.677,0.725,0.921,19.202,18.213,17.349,17.735,14.116,22.887,18.384,14.312,10.15,22.78,21.922,21.196,21.179,17.277,27.906,22.934,17.832,12.185,,,19.136,19.329,15.613,25.225,20.514,15.934,12.094,6.031,6.042,6.041,5.054,4.844,5.417,7.395,5.781,5.866,15.686,15.431,15.165,16.403,16.014,14.528,15.705,16.696,16.37,5.173,4.848,4.52,5.225,3.004,2.939,5.52,3.208,3.283,22.009,21.61,21.199,23.019,24.004,23.697,21.813,23.156,23.301,10.939,10.645,10.347,11.349,9.974,9.325,11.083,10.621,10.386,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,3.237,-0.056,3.457,0.232,2.387,-5.402,11.593,4.22,1.49,8.422,8.649,4.5,2.209,3.604,6.612,5.832,1.407,5.708,,,0.655,,,,,,367.0,332.0,322.0,350.0,308.0,244.0,,,35.0,35.0,35.0,35.0,35.0,,,14.56,7.872,9.56,16.259,13.422,7.82,6.297,,,27.797,25.433,21.27,31.964,29.244,19.774,15.413,,,21.859,27.004,16.117,32.817,,16.531,,10334.923,10638.19,11333.196,11642.74,11794.206,8411.199,10459.132,13103.762,13554.665,,,,,,,,,,,,,,4.377,4.377,4.377,4.377,4.377,4.377,4.377,4.377,71.96,72.348,72.761,71.927,71.152,70.888,70.792,71.063,70.831,,
Santo Tomé y Príncipe,Middle Africa,Africa,14.135,13.051,12.748,11.818,11.93,14.147,15.266,13.932,13.706,,,,,,,,56.065,50.858,44.123,38.173,29.707,16.718,19.757,23.982,,100.0,100.0,100.0,-0.247,3.422,2.463,2.781,0.482,0.717,-0.179,-1.754,-1.613,3.154,2.982,2.822,2.696,2.6,2.899,3.022,2.842,2.847,9.294,8.989,8.714,8.617,8.735,9.69,9.62,8.886,8.966,12.014,10.44,8.909,8.815,8.93,9.682,9.581,9.099,9.177,,,8.808,,,,,,,9.399,9.319,9.224,9.119,9.021,8.995,8.95,8.907,8.846,13.608,13.647,12.977,12.466,12.242,12.365,12.235,11.952,11.797,12.995,12.75,12.094,11.535,11.146,11.058,11.068,10.651,10.391,35.438,35.098,34.758,34.523,34.232,34.689,34.47,34.378,34.162,13.324,13.22,12.55,12.011,11.698,11.72,11.655,11.308,11.101,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,4.504,7.053,4.081,8.92,11.264,9.268,5.164,15.781,21.688,10.74,7.983,10.624,6.176,5.858,9.998,11.251,23.436,-0.537,0.313,,,,0.489,,,,315.0,360.0,298.0,266.0,264.0,268.0,,,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,9.802,,,,,,,,,7.191,,,,,,,1298.109,1434.87,1555.795,1825.6,1935.293,2167.22,2362.588,2389.737,2940.934,,,,,,,,,,,,,,4.167,4.167,4.167,4.167,4.167,4.167,4.167,4.167,55.167,55.583,56.018,56.355,56.744,56.315,56.576,56.718,56.988,,
Senegal,Western Africa,Africa,14.283,14.414,14.982,14.988,14.896,16.149,15.551,16.341,17.413,,,,,,,,14.083,13.437,13.427,13.491,13.968,14.332,18.452,,,100.0,100.0,100.0,3.151,3.235,4.35,3.276,1.809,-1.291,3.873,1.295,2.117,4.003,3.92,3.842,3.763,3.69,3.612,3.527,3.463,3.387,6.408,4.257,4.375,3.545,2.754,3.292,3.2,2.521,2.486,7.325,4.763,3.611,3.308,3.048,3.685,3.85,3.381,3.34,6.757,4.455,4.078,,2.863,,,2.837,,0.844,1.697,2.083,1.955,1.82,1.658,1.527,1.331,1.299,33.935,36.92,31.314,25.588,26.068,26.178,25.614,24.943,24.583,26.94,30.283,23.082,16.774,17.724,17.768,17.591,16.79,16.523,65.743,70.609,68.292,65.997,63.857,65.516,66.486,68.266,68.275,31.292,34.332,28.097,22.245,22.99,23.087,22.662,21.964,21.638,22.677,21.561,21.93,22.949,24.983,20.701,24.64,26.858,22.993,9.362,4.148,8.183,8.189,14.695,-13.23,22.542,3.525,6.6,0.577,,,,,,,,123.0,1.07,0.956,0.599,-0.84,2.086,1.603,1.447,8.728,3.852,2.302,2.481,2.802,3.668,4.552,7.524,9.404,0.254,0.296,0.207,0.078,0.07,,0.09,0.084,0.101,0.126,4282.0,6965.0,7520.0,8465.0,8340.0,8833.0,12657.0,12455.0,58.0,58.0,58.0,58.0,53.0,17.827,16.552,16.07,,17.057,,,8.414,,8.4,6.222,5.321,,3.339,,,4.006,,11.197,9.597,10.647,,5.929,,,6.398,,1218.006,1266.44,1356.805,1452.556,1431.181,1461.087,1598.107,1564.745,1706.442,,,,,,,0.41,,,36.904,,,,18.984,18.75,18.932,19.114,19.296,19.477,19.893,19.893,33.413,27.694,29.624,32.048,34.323,32.826,31.988,30.403,30.426,,0.0
Serbia,Southern Europe,Europe,5.606,5.707,5.058,5.205,4.765,5.054,5.156,5.338,3.787,1.131,,,,,,,20.992,21.571,23.513,24.825,26.696,23.101,25.333,31.085,30.767,100.0,100.0,100.0,1.815,3.516,2.91,5.223,5.314,-0.288,8.973,5.247,4.494,-0.309,-0.319,-0.296,-0.279,-0.238,-0.336,-0.581,-2.126,-0.2,16.789,14.577,12.826,11.945,9.834,8.681,9.139,8.062,7.941,18.739,16.083,14.258,13.681,11.062,9.404,10.668,8.875,8.648,17.66,15.257,13.477,12.733,10.395,9.011,9.843,8.439,8.268,3.774,3.355,3.315,3.587,3.363,3.086,3.18,3.253,3.241,21.788,20.534,19.04,17.738,17.492,16.573,20.36,19.663,19.519,16.391,16.237,14.994,13.703,13.344,12.154,19.022,19.271,18.739,26.385,28.068,27.258,24.67,24.337,23.904,24.184,24.036,23.814,19.409,18.612,17.218,15.926,15.612,14.564,19.75,19.482,19.16,43.385,46.454,48.132,48.67,48.961,46.105,52.34,60.749,55.076,9.042,10.886,7.864,9.043,7.252,-4.585,20.428,17.031,2.729,0.811,0.838,0.872,0.919,0.887,0.906,0.994,0.967,44.0,2.169,1.544,2.997,2.0,2.348,2.649,5.684,10.516,13.84,5.674,5.578,6.296,7.714,7.925,6.239,6.953,6.905,6.014,2.904,2.783,2.783,2.801,,2.699,2.837,,7904.0,8263.0,8639.0,8667.0,9008.0,9003.0,9478.0,11110.0,42.0,33.0,33.0,33.0,33.0,15.322,13.882,12.248,10.821,8.345,7.936,8.016,5.748,6.389,15.113,12.431,11.082,12.27,10.579,8.689,10.258,9.314,8.862,19.419,16.687,14.736,13.709,11.234,9.576,10.522,9.398,8.883,5820.322,5982.37,6548.037,7559.862,7755.633,8098.71,9680.528,10022.969,12281.506,,,,,,,12.87,,,420.258,430.949,410.844,412.033,29.625,29.705,29.671,29.534,29.488,30.967,31.098,30.919,69.841,68.577,69.427,71.742,72.3,73.011,72.636,72.711,72.945,,
Seychelles,Eastern Africa,Africa,2.053,1.915,2.132,2.078,2.13,1.961,2.445,2.591,2.817,,,,,,,,93.981,112.744,128.348,137.112,134.456,91.645,136.762,130.634,132.754,100.0,100.0,100.0,6.512,10.628,5.653,3.943,4.582,-12.49,-0.254,-4.8,3.252,3.011,2.113,1.991,1.715,1.64,1.599,1.543,,0.635,,,,,,,,,,,,,,,,,,,4.151,3.965,3.715,3.528,2.966,4.311,,,2.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.085,85.35,93.91,87.044,82.356,66.547,80.264,88.386,85.948,-1.037,6.289,17.565,-2.812,-0.008,-28.432,20.735,26.684,0.279,,0.217,,,,,,,100.0,-1.003,-2.295,2.332,3.447,0.127,5.23,2.75,1.522,-0.933,7.393,4.357,11.777,17.103,13.758,5.79,7.528,9.224,11.194,,2.02,,2.328,2.107,,,3.819,188.0,187.0,195.0,174.0,176.0,146.0,132.0,133.0,29.0,29.0,29.0,29.0,29.0,3.655,3.242,3.22,2.539,1.976,4.416,,,1.399,3.439,1.148,2.299,,,,,,2.917,4.768,5.143,4.385,4.748,4.284,4.569,,,3.233,15333.105,16566.995,17480.365,18440.234,19141.512,14041.475,14982.911,17167.191,17879.24,,,,3.55,,,,,,,,,,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,,,,,,,,,,,
Sierra Leona,Western Africa,Africa,37.56,36.914,38.745,34.985,34.547,35.128,33.652,33.766,29.071,,,,,,,,16.282,8.705,8.051,7.247,7.735,3.259,4.78,4.287,6.103,100.0,100.0,100.0,-22.313,3.872,1.308,1.072,3.082,-3.507,3.515,2.995,3.415,3.295,3.327,3.371,3.349,3.336,3.336,3.315,3.279,3.26,5.559,5.305,4.865,4.175,4.195,4.657,4.699,4.148,4.118,3.641,3.25,2.749,2.136,2.146,2.283,2.343,2.135,2.121,,,,3.193,,,,,,2.643,2.643,2.641,2.629,2.618,2.605,2.602,2.593,2.582,58.494,54.137,50.057,46.865,45.279,45.252,44.735,44.247,43.78,54.596,51.405,48.198,45.489,44.128,43.772,43.627,42.74,42.248,86.577,86.604,86.632,86.712,86.736,87.074,86.957,86.884,86.882,56.538,52.779,49.142,46.195,44.716,44.526,44.191,43.511,43.032,12.28,15.151,16.743,11.239,9.694,9.89,15.551,16.785,21.525,-55.089,21.718,23.275,-34.867,-10.368,-0.538,69.77,8.988,7.036,,,,,,,,,163.0,19.64,5.852,8.956,14.011,9.916,13.277,7.433,26.952,29.216,3.795,2.292,7.111,3.919,5.249,2.582,2.963,4.129,3.147,,,,0.072,0.032,0.07,,0.043,986.0,1082.0,1233.0,1980.0,,,,,34.0,34.0,34.0,34.0,34.0,,,,4.867,,,,,,,,,4.096,,,,,,,,,5.325,,,,,,945.148,838.632,788.487,845.915,843.713,845.314,885.184,860.131,757.858,,,,2.67,,,,,,,,,,21.945,21.945,21.945,21.945,21.945,21.945,21.945,21.945,10.78,10.753,10.727,10.659,10.646,10.32,10.442,10.523,10.536,,
Singapur,South-Eastern Asia,Asia,0.033,0.032,0.031,0.03,0.032,0.033,0.031,0.027,0.029,,,,,,,,102.238,97.37,103.625,109.995,114.736,122.197,122.008,126.699,124.355,100.0,100.0,100.0,1.762,2.253,4.42,3.032,0.192,-3.569,14.362,0.459,-3.718,1.186,1.297,0.089,0.47,1.144,-0.312,-4.17,3.309,4.858,3.655,3.783,4.029,3.444,2.931,3.885,4.349,3.407,3.244,3.976,4.484,4.431,3.836,3.322,4.383,5.01,3.83,3.708,3.79,4.08,4.2,,3.1,4.1,4.64,3.591,3.444,5.717,5.379,5.059,4.758,4.462,4.209,3.927,4.06,4.014,0.277,0.235,0.199,0.169,0.143,0.125,0.106,0.101,0.102,0.202,0.182,0.165,0.15,0.135,0.124,0.11,0.077,0.077,8.273,8.577,8.782,8.871,9.23,9.518,9.714,9.192,9.304,0.246,0.213,0.185,0.16,0.14,0.124,0.108,0.091,0.091,178.385,164.715,171.842,178.231,176.3,181.555,183.011,185.757,174.3,4.968,0.046,7.528,8.261,-0.025,-0.179,9.202,3.003,2.384,2.174,2.073,1.899,1.81,1.885,2.163,,,2.0,3.072,0.49,2.894,3.604,-0.204,-2.439,10.264,13.478,-3.069,22.654,20.487,29.764,21.759,28.095,23.1,31.621,29.844,34.949,2.205,2.27,2.322,2.368,2.434,2.508,2.596,,34076.0,35020.0,37172.0,43050.0,43762.0,42402.0,45351.0,46617.0,6.0,5.0,5.0,5.0,5.0,3.72,,4.12,,,4.85,4.527,3.384,3.447,3.49,,3.53,,,5.44,5.49,4.186,3.732,4.08,,4.63,,,5.98,4.57,4.448,3.719,55645.607,56899.918,61162.097,66840.637,66081.72,61466.804,79601.413,88428.702,84734.256,,,,,,,,,,449.981,422.282,377.368,,0.79,0.79,0.787,0.784,0.782,0.78,0.78,0.78,86.01,86.044,86.159,86.371,86.308,86.273,86.359,86.749,86.681,,0.503
