Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Continent
Maldivas,MDV,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2022,9.65623081645181,Southern Asia,Asia
Maldivas,MDV,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2023,9.38755761542183,Southern Asia,Asia
Maldivas,MDV,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2015,2.54613700344073,Southern Asia,Asia
Maldivas,MDV,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2016,2.28774380444056,Southern Asia,Asia
Maldivas,MDV,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2017,2.23243346735593,Southern Asia,Asia
Maldivas,MDV,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2018,2.1795989537925,Southern Asia,Asia
Maldivas,MDV,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2019,2.22583559168925,Southern Asia,Asia
Maldivas,MDV,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2020,2.24904402037007,Southern Asia,Asia
Maldivas,MDV,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2021,2.28750802101941,Southern Asia,Asia
Maldivas,MDV,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2022,2.16269226798802,Southern Asia,Asia
Maldivas,MDV,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2023,2.0871450836891,Southern Asia,Asia
Maldivas,MDV,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2015,19.0261211528791,Southern Asia,Asia
Maldivas,MDV,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2016,19.8910341684201,Southern Asia,Asia
Maldivas,MDV,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2017,19.4977960086284,Southern Asia,Asia
Maldivas,MDV,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2018,19.159988947223,Southern Asia,Asia
Maldivas,MDV,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2019,19.2450260335851,Southern Asia,Asia
Maldivas,MDV,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2020,19.4546097447717,Southern Asia,Asia
Maldivas,MDV,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2021,19.2585818964998,Southern Asia,Asia
Maldivas,MDV,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2022,19.1627037641659,Southern Asia,Asia
Maldivas,MDV,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2023,19.0741349873909,Southern Asia,Asia
Maldivas,MDV,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2015,8.29345191346062,Southern Asia,Asia
Maldivas,MDV,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2016,8.52541034433415,Southern Asia,Asia
Maldivas,MDV,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2017,8.21375507806523,Southern Asia,Asia
Maldivas,MDV,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2018,7.98701298701299,Southern Asia,Asia
Maldivas,MDV,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2019,8.00058618668322,Southern Asia,Asia
Maldivas,MDV,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2020,8.20982315927594,Southern Asia,Asia
Maldivas,MDV,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2021,8.21752435497909,Southern Asia,Asia
Maldivas,MDV,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2022,7.93881751721201,Southern Asia,Asia
Maldivas,MDV,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2023,7.70013940447661,Southern Asia,Asia
Maldivas,MDV,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2016,1.288,Southern Asia,Asia
Maldivas,MDV,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2017,1.837,Southern Asia,Asia
Maldivas,MDV,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2018,1.799,Southern Asia,Asia
Maldivas,MDV,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2019,2.161,Southern Asia,Asia
Maldivas,MDV,Nuevas empresas registradas (número),IC.BUS.NREG,2015,1184.0,Southern Asia,Asia
Maldivas,MDV,Nuevas empresas registradas (número),IC.BUS.NREG,2016,1252.0,Southern Asia,Asia
Maldivas,MDV,Nuevas empresas registradas (número),IC.BUS.NREG,2017,1262.0,Southern Asia,Asia
Maldivas,MDV,Nuevas empresas registradas (número),IC.BUS.NREG,2018,1092.0,Southern Asia,Asia
Maldivas,MDV,Nuevas empresas registradas (número),IC.BUS.NREG,2019,1285.0,Southern Asia,Asia
Maldivas,MDV,Nuevas empresas registradas (número),IC.BUS.NREG,2020,1153.0,Southern Asia,Asia
Maldivas,MDV,Nuevas empresas registradas (número),IC.BUS.NREG,2021,1380.0,Southern Asia,Asia
Maldivas,MDV,Nuevas empresas registradas (número),IC.BUS.NREG,2022,1627.0,Southern Asia,Asia
Maldivas,MDV,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2016,3.402,Southern Asia,Asia
Maldivas,MDV,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2019,2.603,Southern Asia,Asia
Maldivas,MDV,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2016,8.859,Southern Asia,Asia
Maldivas,MDV,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2019,5.182,Southern Asia,Asia
Maldivas,MDV,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2016,5.89,Southern Asia,Asia
Maldivas,MDV,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2019,4.776,Southern Asia,Asia
Maldivas,MDV,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2015,77.4673273704254,Southern Asia,Asia
Maldivas,MDV,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2016,75.9686882231044,Southern Asia,Asia
Maldivas,MDV,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2017,76.7729419952909,Southern Asia,Asia
Maldivas,MDV,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2018,77.4633876761536,Southern Asia,Asia
Maldivas,MDV,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2019,77.7003379193821,Southern Asia,Asia
Maldivas,MDV,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2020,77.567513451568,Southern Asia,Asia
Maldivas,MDV,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2021,77.8368687658673,Southern Asia,Asia
Maldivas,MDV,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2022,77.9804575673693,Southern Asia,Asia
Maldivas,MDV,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2023,78.0982253340225,Southern Asia,Asia
Maldivas,MDV,Índice de facilidad para hacer negocios (1 = reglamentaciones más favorables para los negocios),IC.BUS.EASE.XQ,2019,147.0,Southern Asia,Asia
Malta,MLT,Crecimiento de la población urbana (% anual),SP.URB.GROW,2015,2.45741023637283,Southern Europe,Europe
Malta,MLT,Crecimiento de la población urbana (% anual),SP.URB.GROW,2016,2.35849560810573,Southern Europe,Europe
Malta,MLT,Crecimiento de la población urbana (% anual),SP.URB.GROW,2017,2.80849999019216,Southern Europe,Europe
Malta,MLT,Crecimiento de la población urbana (% anual),SP.URB.GROW,2018,3.56178437178253,Southern Europe,Europe
Malta,MLT,Crecimiento de la población urbana (% anual),SP.URB.GROW,2019,4.00115780679613,Southern Europe,Europe
Malta,MLT,Crecimiento de la población urbana (% anual),SP.URB.GROW,2020,2.28082497535478,Southern Europe,Europe
Malta,MLT,Crecimiento de la población urbana (% anual),SP.URB.GROW,2021,0.6894819480313,Southern Europe,Europe
Malta,MLT,Crecimiento de la población urbana (% anual),SP.URB.GROW,2022,2.53996252968534,Southern Europe,Europe
Malta,MLT,Crecimiento de la población urbana (% anual),SP.URB.GROW,2023,3.98729273841643,Southern Europe,Europe
Malta,MLT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2015,7.03607191608818,Southern Europe,Europe
Malta,MLT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2016,1.72283050034335,Southern Europe,Europe
Malta,MLT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2017,9.92017584605492,Southern Europe,Europe
Malta,MLT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2018,3.51069886342481,Southern Europe,Europe
Malta,MLT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2019,0.0721559700573806,Southern Europe,Europe
Malta,MLT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2020,-5.58563787097273,Southern Europe,Europe
Malta,MLT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2021,12.7592413975032,Southern Europe,Europe
Malta,MLT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2022,1.60547300786484,Southern Europe,Europe
Malta,MLT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,2023,3.36852457959398,Southern Europe,Europe
Malta,MLT,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2015,5.39,Southern Europe,Europe
Malta,MLT,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2016,5.164,Southern Europe,Europe
Malta,MLT,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2017,4.253,Southern Europe,Europe
Malta,MLT,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2018,3.5,Southern Europe,Europe
Malta,MLT,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2019,4.016,Southern Europe,Europe
Malta,MLT,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2020,4.504,Southern Europe,Europe
Malta,MLT,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2021,3.111,Southern Europe,Europe
Malta,MLT,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2022,2.633,Southern Europe,Europe
Malta,MLT,"Desempleo, mujeres (% de la población activa femenina) (estimación modelado OIT)",SL.UEM.TOTL.FE.ZS,2023,2.945,Southern Europe,Europe
Malta,MLT,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2015,5.389,Southern Europe,Europe
Malta,MLT,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2016,4.694,Southern Europe,Europe
Malta,MLT,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2017,4.008,Southern Europe,Europe
Malta,MLT,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2018,3.665,Southern Europe,Europe
Malta,MLT,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2019,3.627,Southern Europe,Europe
Malta,MLT,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2020,4.357,Southern Europe,Europe
Malta,MLT,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2021,3.403,Southern Europe,Europe
Malta,MLT,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2022,2.929,Southern Europe,Europe
Malta,MLT,"Desempleo, total (% de participación total en la fuerza laboral) (estimación nacional)",SL.UEM.TOTL.NE.ZS,2023,3.11,Southern Europe,Europe
Malta,MLT,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2015,5.389,Southern Europe,Europe
Malta,MLT,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2016,4.375,Southern Europe,Europe
Malta,MLT,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2017,3.835,Southern Europe,Europe
Malta,MLT,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2018,3.765,Southern Europe,Europe
Malta,MLT,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2019,3.345,Southern Europe,Europe
Malta,MLT,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2020,4.239,Southern Europe,Europe
Malta,MLT,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2021,3.59,Southern Europe,Europe
Malta,MLT,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2022,3.129,Southern Europe,Europe
Malta,MLT,"Desempleo, varones (% de la población activa masculina) (estimación modelado OIT)",SL.UEM.TOTL.MA.ZS,2023,3.228,Southern Europe,Europe
Malta,MLT,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2015,4.4094221655848,Southern Europe,Europe
Malta,MLT,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2016,4.45898820044905,Southern Europe,Europe
Malta,MLT,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2017,4.47574377327116,Southern Europe,Europe
Malta,MLT,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2018,4.3011876444842,Southern Europe,Europe
Malta,MLT,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2019,4.80350370448648,Southern Europe,Europe
Malta,MLT,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2020,4.80424569994997,Southern Europe,Europe
Malta,MLT,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2021,4.31764970244352,Southern Europe,Europe
Malta,MLT,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2022,4.15158506727628,Southern Europe,Europe
Malta,MLT,"Empleadores, total (% del empleo total)",SL.EMP.MPYR.ZS,2023,4.02548833361957,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2015,2.15753758238904,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2016,1.77358817188225,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2017,1.51889420297472,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2018,1.45536278710402,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2019,1.39170736177845,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2020,1.62700524595149,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2021,1.21062551031058,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2022,1.18346074084886,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, hombres (% del empleo masculino)",SL.AGR.EMPL.MA.ZS,2023,1.63461711752302,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2015,0.37326880502497,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2016,0.232238609972885,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2017,0.211087783010838,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2018,0.32113833730884,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2019,0.445789816914706,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2020,0.304536576786723,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2021,0.375144882015165,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2022,0.271373840569969,Southern Europe,Europe
Malta,MLT,"Empleados en agricultura, mujeres (% del empleo femenino)",SL.AGR.EMPL.FE.ZS,2023,0.376113827021296,Southern Europe,Europe
Malta,MLT,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2015,10.9802477002111,Southern Europe,Europe
Malta,MLT,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2016,11.1680122294941,Southern Europe,Europe
Malta,MLT,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2017,11.2853811950982,Southern Europe,Europe
Malta,MLT,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2018,11.2845037686079,Southern Europe,Europe
Malta,MLT,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2019,11.4277439227244,Southern Europe,Europe
Malta,MLT,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2020,11.674922612264,Southern Europe,Europe
Malta,MLT,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2021,11.6652290206369,Southern Europe,Europe
Malta,MLT,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2022,11.558678887172,Southern Europe,Europe
Malta,MLT,"Empleo vulnerable, total (% del total de empleo)",SL.EMP.VULN.ZS,2023,11.125559485046,Southern Europe,Europe
Malta,MLT,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2015,1.46748436939986,Southern Europe,Europe
Malta,MLT,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2016,1.1680122294941,Southern Europe,Europe
Malta,MLT,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2017,0.998174456855728,Southern Europe,Europe
Malta,MLT,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2018,0.996183317796274,Southern Europe,Europe
Malta,MLT,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2019,1.01173772314003,Southern Europe,Europe
Malta,MLT,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2020,1.08963436880569,Southern Europe,Europe
Malta,MLT,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2021,0.868386526236436,Southern Europe,Europe
Malta,MLT,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2022,0.800824107980724,Southern Europe,Europe
Malta,MLT,Empleos en agricultura (% del total de empleos),SL.AGR.EMPL.ZS,2023,1.11038285075375,Southern Europe,Europe
Malta,MLT,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2015,3.583,Southern Europe,Europe
Malta,MLT,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2016,3.727,Southern Europe,Europe
Malta,MLT,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2017,3.869,Southern Europe,Europe
Malta,MLT,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2018,3.916,Southern Europe,Europe
Malta,MLT,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2019,4.029,Southern Europe,Europe
Malta,MLT,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2020,4.187,Southern Europe,Europe
Malta,MLT,Médicos (por cada 1.000 personas),SH.MED.PHYS.ZS,2021,4.276,Southern Europe,Europe
Malta,MLT,Nuevas empresas registradas (número),IC.BUS.NREG,2015,5372.0,Southern Europe,Europe
Malta,MLT,Nuevas empresas registradas (número),IC.BUS.NREG,2016,5125.0,Southern Europe,Europe
Malta,MLT,Nuevas empresas registradas (número),IC.BUS.NREG,2017,5276.0,Southern Europe,Europe
Malta,MLT,Nuevas empresas registradas (número),IC.BUS.NREG,2018,5756.0,Southern Europe,Europe
Malta,MLT,Nuevas empresas registradas (número),IC.BUS.NREG,2019,4172.0,Southern Europe,Europe
Malta,MLT,Nuevas empresas registradas (número),IC.BUS.NREG,2020,3396.0,Southern Europe,Europe
Malta,MLT,Nuevas empresas registradas (número),IC.BUS.NREG,2021,3261.0,Southern Europe,Europe
Malta,MLT,Nuevas empresas registradas (número),IC.BUS.NREG,2022,2756.0,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2015,1.976,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2016,1.693,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2017,1.98,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2018,1.896,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2019,2.564,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2020,2.974,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2021,1.771,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2022,2.09,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación avanzada (% del desempleo total),SL.UEM.ADVN.ZS,2023,2.129,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2015,8.825,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2016,7.437,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2017,6.07,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2018,5.325,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2019,4.542,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2020,5.961,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2021,4.753,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2022,3.28,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación básica (% del desempleo total),SL.UEM.BASC.ZS,2023,4.811,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2015,3.814,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2016,3.869,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2017,3.47,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2018,3.505,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2019,3.713,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2020,4.225,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2021,3.812,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2022,3.416,Southern Europe,Europe
Malta,MLT,Personas desempleadas con educación intermedia (% del desempleo total),SL.UEM.INTM.ZS,2023,2.834,Southern Europe,Europe
Malta,MLT,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2015,84.6103301342041,Southern Europe,Europe
Malta,MLT,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2016,84.3729995700568,Southern Europe,Europe
Malta,MLT,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2017,84.2388750316307,Southern Europe,Europe
Malta,MLT,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2018,84.4147266243891,Southern Europe,Europe
Malta,MLT,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2019,83.7687523727892,Southern Europe,Europe
Malta,MLT,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2020,83.5208316877861,Southern Europe,Europe
Malta,MLT,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2021,84.0171212769196,Southern Europe,Europe
Malta,MLT,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2022,84.2893832596011,Southern Europe,Europe
Malta,MLT,"Trabajadores asalariados (empleados), total (% del empleo total)",SL.EMP.WORK.ZS,2023,84.8493026809717,Southern Europe,Europe
Malta,MLT,Técnicos de investigación y desarrollo (por cada millón de personas),SP.POP.TECH.RD.P6,2015,765.75506,Southern Europe,Europe
Malta,MLT,Técnicos de investigación y desarrollo (por cada millón de personas),SP.POP.TECH.RD.P6,2016,742.95398,Southern Europe,Europe
Malta,MLT,Técnicos de investigación y desarrollo (por cada millón de personas),SP.POP.TECH.RD.P6,2017,885.98028,Southern Europe,Europe
Malta,MLT,Índice de facilidad para hacer negocios (1 = reglamentaciones más favorables para los negocios),IC.BUS.EASE.XQ,2019,88.0,Southern Europe,Europe
Malí,MLI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2015,5.13689297908943,Western Africa,Africa
Malí,MLI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2016,5.12810356114578,Western Africa,Africa
Malí,MLI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2017,5.10439590900397,Western Africa,Africa
Malí,MLI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2018,4.99374218734009,Western Africa,Africa
Malí,MLI,Crecimiento de la población urbana (% anual),SP.URB.GROW,2019,4.84292834522132,Western Africa,Africa
