Country Name,Indicator Name,Year,Value,Region,Continent
Guinea Ecuatorial,Crecimiento población urbana.csv,2015,4.54927495120432,Middle Africa,Africa
Guinea Ecuatorial,Crecimiento población urbana.csv,2016,4.40070149564992,Middle Africa,Africa
Guinea Ecuatorial,Crecimiento población urbana.csv,2017,4.24287291803783,Middle Africa,Africa
Guinea Ecuatorial,Crecimiento población urbana.csv,2018,4.09073942257675,Middle Africa,Africa
Guinea Ecuatorial,Crecimiento población urbana.csv,2019,3.94009438870338,Middle Africa,Africa
Guinea Ecuatorial,Crecimiento población urbana.csv,2020,3.38309802898097,Middle Africa,Africa
Guinea Ecuatorial,Crecimiento población urbana.csv,2021,3.06421532480558,Middle Africa,Africa
Guinea Ecuatorial,Crecimiento población urbana.csv,2022,3.12155254970873,Middle Africa,Africa
Guinea Ecuatorial,Crecimiento población urbana.csv,2023,3.00059371171393,Middle Africa,Africa
Guinea Ecuatorial,Desempleo hombres.csv,2015,7.27,Middle Africa,Africa
Guinea Ecuatorial,Desempleo hombres.csv,2016,7.322,Middle Africa,Africa
Guinea Ecuatorial,Desempleo hombres.csv,2017,7.428,Middle Africa,Africa
Guinea Ecuatorial,Desempleo hombres.csv,2018,7.425,Middle Africa,Africa
Guinea Ecuatorial,Desempleo hombres.csv,2019,7.493,Middle Africa,Africa
Guinea Ecuatorial,Desempleo hombres.csv,2020,8.22,Middle Africa,Africa
Guinea Ecuatorial,Desempleo hombres.csv,2021,8.33,Middle Africa,Africa
Guinea Ecuatorial,Desempleo hombres.csv,2022,7.803,Middle Africa,Africa
Guinea Ecuatorial,Desempleo hombres.csv,2023,7.692,Middle Africa,Africa
Guinea Ecuatorial,Desempleo mujeres.csv,2015,8.959,Middle Africa,Africa
Guinea Ecuatorial,Desempleo mujeres.csv,2016,8.917,Middle Africa,Africa
Guinea Ecuatorial,Desempleo mujeres.csv,2017,8.866,Middle Africa,Africa
Guinea Ecuatorial,Desempleo mujeres.csv,2018,8.78,Middle Africa,Africa
Guinea Ecuatorial,Desempleo mujeres.csv,2019,8.918,Middle Africa,Africa
Guinea Ecuatorial,Desempleo mujeres.csv,2020,9.622,Middle Africa,Africa
Guinea Ecuatorial,Desempleo mujeres.csv,2021,9.935,Middle Africa,Africa
Guinea Ecuatorial,Desempleo mujeres.csv,2022,9.429,Middle Africa,Africa
Guinea Ecuatorial,Desempleo mujeres.csv,2023,9.376,Middle Africa,Africa
Guinea Ecuatorial,"Empleadores, total.csv",2015,9.23786427066354,Middle Africa,Africa
Guinea Ecuatorial,"Empleadores, total.csv",2016,9.11362229811814,Middle Africa,Africa
Guinea Ecuatorial,"Empleadores, total.csv",2017,9.07193689855515,Middle Africa,Africa
Guinea Ecuatorial,"Empleadores, total.csv",2018,8.99992543116764,Middle Africa,Africa
Guinea Ecuatorial,"Empleadores, total.csv",2019,8.89176498088717,Middle Africa,Africa
Guinea Ecuatorial,"Empleadores, total.csv",2020,8.8077250052131,Middle Africa,Africa
Guinea Ecuatorial,"Empleadores, total.csv",2021,8.79307315762459,Middle Africa,Africa
Guinea Ecuatorial,"Empleadores, total.csv",2022,8.76624726879533,Middle Africa,Africa
Guinea Ecuatorial,"Empleadores, total.csv",2023,8.70891546026081,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - hombres.csv,2015,50.4998348199537,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - hombres.csv,2016,51.0399736402721,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - hombres.csv,2017,51.7128227648524,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - hombres.csv,2018,51.5578720112476,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - hombres.csv,2019,51.8343215487928,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - hombres.csv,2020,52.3667948994264,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - hombres.csv,2021,52.1924702002679,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - hombres.csv,2022,51.9286275175619,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - hombres.csv,2023,52.0752284886746,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - mujeres.csv,2015,60.2770013974845,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - mujeres.csv,2016,61.2787470357062,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - mujeres.csv,2017,61.7065020652527,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - mujeres.csv,2018,61.2510358110681,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - mujeres.csv,2019,61.727742108891,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - mujeres.csv,2020,61.8438625602007,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - mujeres.csv,2021,62.0056216216216,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - mujeres.csv,2022,61.3017713339591,Middle Africa,Africa
Guinea Ecuatorial,Empleados agricultura - mujeres.csv,2023,61.6496719067176,Middle Africa,Africa
Guinea Ecuatorial,"Empleo vulnerable, total.csv",2015,74.360712439868,Middle Africa,Africa
Guinea Ecuatorial,"Empleo vulnerable, total.csv",2016,75.5101962851751,Middle Africa,Africa
Guinea Ecuatorial,"Empleo vulnerable, total.csv",2017,76.201141376461,Middle Africa,Africa
Guinea Ecuatorial,"Empleo vulnerable, total.csv",2018,76.9999538383419,Middle Africa,Africa
Guinea Ecuatorial,"Empleo vulnerable, total.csv",2019,77.907144625031,Middle Africa,Africa
Guinea Ecuatorial,"Empleo vulnerable, total.csv",2020,78.3568323628956,Middle Africa,Africa
Guinea Ecuatorial,"Empleo vulnerable, total.csv",2021,78.3038399399224,Middle Africa,Africa
Guinea Ecuatorial,"Empleo vulnerable, total.csv",2022,78.2975197622453,Middle Africa,Africa
Guinea Ecuatorial,"Empleo vulnerable, total.csv",2023,78.5931848021744,Middle Africa,Africa
Guinea Ecuatorial,Empleos agricultura.csv,2015,54.3941080586809,Middle Africa,Africa
Guinea Ecuatorial,Empleos agricultura.csv,2016,55.1057831159603,Middle Africa,Africa
Guinea Ecuatorial,Empleos agricultura.csv,2017,55.6756886077673,Middle Africa,Africa
Guinea Ecuatorial,Empleos agricultura.csv,2018,55.4000262766362,Middle Africa,Africa
Guinea Ecuatorial,Empleos agricultura.csv,2019,55.7567101174271,Middle Africa,Africa
Guinea Ecuatorial,Empleos agricultura.csv,2020,56.1230254844614,Middle Africa,Africa
Guinea Ecuatorial,Empleos agricultura.csv,2021,56.1011192217465,Middle Africa,Africa
Guinea Ecuatorial,Empleos agricultura.csv,2022,55.6503546167356,Middle Africa,Africa
Guinea Ecuatorial,Empleos agricultura.csv,2023,55.8748179267773,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones bienes y servicios (% del PIB).csv,2015,56.6584738218082,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones bienes y servicios (% del PIB).csv,2016,51.4128299447575,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones bienes y servicios (% del PIB).csv,2017,58.8631052137026,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones bienes y servicios (% del PIB).csv,2018,59.6145347244398,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones bienes y servicios (% del PIB).csv,2019,51.1307495482003,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones bienes y servicios (% del PIB).csv,2020,40.8454498501516,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones bienes y servicios (% del PIB).csv,2021,45.1275510492817,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones bienes y servicios (% del PIB).csv,2022,52.9670852025114,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones bienes y servicios (% del PIB).csv,2023,36.6023261927194,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones de bienes y servicios(% anual).csv,2015,-6.43859161271283,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones de bienes y servicios(% anual).csv,2016,-8.97398607593624,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones de bienes y servicios(% anual).csv,2017,-3.76084685207073,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones de bienes y servicios(% anual).csv,2018,-5.6620980518442,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones de bienes y servicios(% anual).csv,2019,-13.5168404811749,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones de bienes y servicios(% anual).csv,2020,-8.12426703983698,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones de bienes y servicios(% anual).csv,2021,-5.11106562444745,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones de bienes y servicios(% anual).csv,2022,5.73129265526755,Middle Africa,Africa
Guinea Ecuatorial,Exportaciones de bienes y servicios(% anual).csv,2023,-28.948150443768,Middle Africa,Africa
Guinea Ecuatorial,Indice facilidad para hacer negocios.csv,2019,178.0,Middle Africa,Africa
Guinea Ecuatorial,"Inflación, deflactor del PIB (%) anual.csv",2015,-20.1927503678985,Middle Africa,Africa
Guinea Ecuatorial,"Inflación, deflactor del PIB (%) anual.csv",2016,-6.2854221112699,Middle Africa,Africa
Guinea Ecuatorial,"Inflación, deflactor del PIB (%) anual.csv",2017,12.7423831594725,Middle Africa,Africa
Guinea Ecuatorial,"Inflación, deflactor del PIB (%) anual.csv",2018,9.51383429692252,Middle Africa,Africa
Guinea Ecuatorial,"Inflación, deflactor del PIB (%) anual.csv",2019,-3.16368983363937,Middle Africa,Africa
Guinea Ecuatorial,"Inflación, deflactor del PIB (%) anual.csv",2020,-10.1685457458373,Middle Africa,Africa
Guinea Ecuatorial,"Inflación, deflactor del PIB (%) anual.csv",2021,17.9386307222713,Middle Africa,Africa
Guinea Ecuatorial,"Inflación, deflactor del PIB (%) anual.csv",2022,22.1004087260455,Middle Africa,Africa
Guinea Ecuatorial,"Inflación, deflactor del PIB (%) anual.csv",2023,-7.64752019845845,Middle Africa,Africa
Guinea Ecuatorial,Inversión extranjera directa.csv,2015,0.0096043403705411,Middle Africa,Africa
Guinea Ecuatorial,Inversión extranjera directa.csv,2016,0.246060584912422,Middle Africa,Africa
Guinea Ecuatorial,Inversión extranjera directa.csv,2017,-0.220254156914356,Middle Africa,Africa
Guinea Ecuatorial,Inversión extranjera directa.csv,2018,-1.59456987494094,Middle Africa,Africa
Guinea Ecuatorial,Inversión extranjera directa.csv,2019,1.4609579276168,Middle Africa,Africa
Guinea Ecuatorial,Inversión extranjera directa.csv,2020,0.166785393897472,Middle Africa,Africa
Guinea Ecuatorial,Inversión extranjera directa.csv,2021,1.84336491733884,Middle Africa,Africa
Guinea Ecuatorial,Inversión extranjera directa.csv,2022,-0.0050246779384241,Middle Africa,Africa
Guinea Ecuatorial,Medicos (cada 1.000 personas).csv,2017,0.35,Middle Africa,Africa
Guinea Ecuatorial,Medicos (cada 1.000 personas).csv,2022,0.143,Middle Africa,Africa
Guinea Ecuatorial,PIB per capita US a precios actuales.csv,2015,9068.91003238645,Middle Africa,Africa
Guinea Ecuatorial,PIB per capita US a precios actuales.csv,2016,7453.19797948517,Middle Africa,Africa
Guinea Ecuatorial,PIB per capita US a precios actuales.csv,2017,7809.10465655488,Middle Africa,Africa
Guinea Ecuatorial,PIB per capita US a precios actuales.csv,2018,8102.47084834031,Middle Africa,Africa
Guinea Ecuatorial,PIB per capita US a precios actuales.csv,2019,6804.14923073888,Middle Africa,Africa
Guinea Ecuatorial,PIB per capita US a precios actuales.csv,2020,5764.05502912947,Middle Africa,Africa
Guinea Ecuatorial,PIB per capita US a precios actuales.csv,2021,6945.63069794539,Middle Africa,Africa
Guinea Ecuatorial,PIB per capita US a precios actuales.csv,2022,7589.29964909381,Middle Africa,Africa
Guinea Ecuatorial,PIB per capita US a precios actuales.csv,2023,6677.793435386,Middle Africa,Africa
Guinea Ecuatorial,Pago de impuestos (numero).csv,2015,46.0,Middle Africa,Africa
Guinea Ecuatorial,Pago de impuestos (numero).csv,2016,46.0,Middle Africa,Africa
Guinea Ecuatorial,Pago de impuestos (numero).csv,2017,46.0,Middle Africa,Africa
Guinea Ecuatorial,Pago de impuestos (numero).csv,2018,46.0,Middle Africa,Africa
Guinea Ecuatorial,Pago de impuestos (numero).csv,2019,46.0,Middle Africa,Africa
Guinea Ecuatorial,Tierras cultivables.csv,2015,1.92513368983957,Middle Africa,Africa
Guinea Ecuatorial,Tierras cultivables.csv,2016,1.92513368983957,Middle Africa,Africa
Guinea Ecuatorial,Tierras cultivables.csv,2017,1.92513368983957,Middle Africa,Africa
Guinea Ecuatorial,Tierras cultivables.csv,2018,1.92513368983957,Middle Africa,Africa
Guinea Ecuatorial,Tierras cultivables.csv,2019,1.88948306595365,Middle Africa,Africa
Guinea Ecuatorial,Tierras cultivables.csv,2020,1.88948306595365,Middle Africa,Africa
Guinea Ecuatorial,Tierras cultivables.csv,2021,1.88948306595365,Middle Africa,Africa
Guinea Ecuatorial,Tierras cultivables.csv,2022,1.88948306595365,Middle Africa,Africa
Guinea Ecuatorial,"Trabajadores asalariados (empleados), total.csv",2015,16.4014232894685,Middle Africa,Africa
Guinea Ecuatorial,"Trabajadores asalariados (empleados), total.csv",2016,15.3761814167068,Middle Africa,Africa
Guinea Ecuatorial,"Trabajadores asalariados (empleados), total.csv",2017,14.7269217249838,Middle Africa,Africa
Guinea Ecuatorial,"Trabajadores asalariados (empleados), total.csv",2018,13.9999431856515,Middle Africa,Africa
Guinea Ecuatorial,"Trabajadores asalariados (empleados), total.csv",2019,13.2010903940819,Middle Africa,Africa
Guinea Ecuatorial,"Trabajadores asalariados (empleados), total.csv",2020,12.8356208573715,Middle Africa,Africa
Guinea Ecuatorial,"Trabajadores asalariados (empleados), total.csv",2021,12.9032591434113,Middle Africa,Africa
Guinea Ecuatorial,"Trabajadores asalariados (empleados), total.csv",2022,12.9362329689594,Middle Africa,Africa
Guinea Ecuatorial,"Trabajadores asalariados (empleados), total.csv",2023,12.6978997375648,Middle Africa,Africa
Guinea-Bissau,"Agricultura, silvicultura y pesca, valor agregado.csv",2015,35.1577785508063,Western Africa,Africa
Guinea-Bissau,"Agricultura, silvicultura y pesca, valor agregado.csv",2016,36.3487649050334,Western Africa,Africa
Guinea-Bissau,"Agricultura, silvicultura y pesca, valor agregado.csv",2017,36.3584920912937,Western Africa,Africa
Guinea-Bissau,"Agricultura, silvicultura y pesca, valor agregado.csv",2018,32.5475708900674,Western Africa,Africa
Guinea-Bissau,"Agricultura, silvicultura y pesca, valor agregado.csv",2019,31.0899966802786,Western Africa,Africa
Guinea-Bissau,"Agricultura, silvicultura y pesca, valor agregado.csv",2020,31.6022350141667,Western Africa,Africa
Guinea-Bissau,"Agricultura, silvicultura y pesca, valor agregado.csv",2021,34.5668768184812,Western Africa,Africa
Guinea-Bissau,"Agricultura, silvicultura y pesca, valor agregado.csv",2022,34.652773563961,Western Africa,Africa
Guinea-Bissau,"Agricultura, silvicultura y pesca, valor agregado.csv",2023,30.739271738623,Western Africa,Africa
Guinea-Bissau,Comercio servicios.csv,2015,14.5023119989093,Western Africa,Africa
Guinea-Bissau,Comercio servicios.csv,2016,14.0056570668643,Western Africa,Africa
Guinea-Bissau,Comercio servicios.csv,2017,12.9265704740437,Western Africa,Africa
Guinea-Bissau,Comercio servicios.csv,2018,13.3049494945376,Western Africa,Africa
Guinea-Bissau,Comercio servicios.csv,2019,13.2190801215428,Western Africa,Africa
Guinea-Bissau,Comercio servicios.csv,2020,9.16206702655225,Western Africa,Africa
Guinea-Bissau,Comercio servicios.csv,2021,10.9680569883927,Western Africa,Africa
Guinea-Bissau,Comercio servicios.csv,2022,11.9116996194187,Western Africa,Africa
Guinea-Bissau,Contaminación aire.csv,2015,100.0,Western Africa,Africa
Guinea-Bissau,Contaminación aire.csv,2016,100.0,Western Africa,Africa
Guinea-Bissau,Contaminación aire.csv,2017,100.0,Western Africa,Africa
Guinea-Bissau,Crecimiento PIB per capita.csv,2015,3.4407197814937,Western Africa,Africa
Guinea-Bissau,Crecimiento PIB per capita.csv,2016,2.69470223502624,Western Africa,Africa
Guinea-Bissau,Crecimiento PIB per capita.csv,2017,2.2668391110852,Western Africa,Africa
Guinea-Bissau,Crecimiento PIB per capita.csv,2018,1.32710524004433,Western Africa,Africa
Guinea-Bissau,Crecimiento PIB per capita.csv,2019,3.10825871264329,Western Africa,Africa
Guinea-Bissau,Crecimiento PIB per capita.csv,2020,-0.801515193497664,Western Africa,Africa
Guinea-Bissau,Crecimiento PIB per capita.csv,2021,3.83162407652125,Western Africa,Africa
Guinea-Bissau,Crecimiento PIB per capita.csv,2022,2.28630209508714,Western Africa,Africa
Guinea-Bissau,Crecimiento PIB per capita.csv,2023,2.863557562921,Western Africa,Africa
Guinea-Bissau,Crecimiento población urbana.csv,2015,3.54374125753219,Western Africa,Africa
Guinea-Bissau,Crecimiento población urbana.csv,2016,3.48021761897316,Western Africa,Africa
Guinea-Bissau,Crecimiento población urbana.csv,2017,3.400383622098,Western Africa,Africa
Guinea-Bissau,Crecimiento población urbana.csv,2018,3.33571429551539,Western Africa,Africa
Guinea-Bissau,Crecimiento población urbana.csv,2019,3.29805387653319,Western Africa,Africa
Guinea-Bissau,Crecimiento población urbana.csv,2020,3.24153425934589,Western Africa,Africa
Guinea-Bissau,Crecimiento población urbana.csv,2021,3.18711581618544,Western Africa,Africa
Guinea-Bissau,Crecimiento población urbana.csv,2022,3.188153532188,Western Africa,Africa
Guinea-Bissau,Crecimiento población urbana.csv,2023,3.18447485905648,Western Africa,Africa
Guinea-Bissau,Desempleo hombres.csv,2015,3.456,Western Africa,Africa
Guinea-Bissau,Desempleo hombres.csv,2016,3.417,Western Africa,Africa
Guinea-Bissau,Desempleo hombres.csv,2017,3.352,Western Africa,Africa
Guinea-Bissau,Desempleo hombres.csv,2018,3.423,Western Africa,Africa
Guinea-Bissau,Desempleo hombres.csv,2019,2.805,Western Africa,Africa
Guinea-Bissau,Desempleo hombres.csv,2020,3.553,Western Africa,Africa
Guinea-Bissau,Desempleo hombres.csv,2021,3.806,Western Africa,Africa
Guinea-Bissau,Desempleo hombres.csv,2022,3.389,Western Africa,Africa
Guinea-Bissau,Desempleo hombres.csv,2023,3.367,Western Africa,Africa
Guinea-Bissau,Desempleo mujeres.csv,2015,2.806,Western Africa,Africa
Guinea-Bissau,Desempleo mujeres.csv,2016,2.779,Western Africa,Africa
Guinea-Bissau,Desempleo mujeres.csv,2017,2.733,Western Africa,Africa
Guinea-Bissau,Desempleo mujeres.csv,2018,2.783,Western Africa,Africa
Guinea-Bissau,Desempleo mujeres.csv,2019,1.96,Western Africa,Africa
Guinea-Bissau,Desempleo mujeres.csv,2020,2.124,Western Africa,Africa
Guinea-Bissau,Desempleo mujeres.csv,2021,2.134,Western Africa,Africa
Guinea-Bissau,Desempleo mujeres.csv,2022,1.826,Western Africa,Africa
Guinea-Bissau,Desempleo mujeres.csv,2023,1.816,Western Africa,Africa
Guinea-Bissau,"Desempleo, total.csv",2018,3.127,Western Africa,Africa
Guinea-Bissau,"Desempleo, total.csv",2019,1.799,Western Africa,Africa
Guinea-Bissau,"Desempleo, total.csv",2022,2.666,Western Africa,Africa
Guinea-Bissau,"Empleadores, total.csv",2015,0.61466716477449,Western Africa,Africa
Guinea-Bissau,"Empleadores, total.csv",2016,0.618099643569718,Western Africa,Africa
Guinea-Bissau,"Empleadores, total.csv",2017,0.619800426056733,Western Africa,Africa
Guinea-Bissau,"Empleadores, total.csv",2018,0.613451417033496,Western Africa,Africa
Guinea-Bissau,"Empleadores, total.csv",2019,0.613907081069162,Western Africa,Africa
Guinea-Bissau,"Empleadores, total.csv",2020,0.579461493759858,Western Africa,Africa
Guinea-Bissau,"Empleadores, total.csv",2021,0.555554812199192,Western Africa,Africa
Guinea-Bissau,"Empleadores, total.csv",2022,0.514716506016636,Western Africa,Africa
Guinea-Bissau,"Empleadores, total.csv",2023,0.513964580212239,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - hombres.csv,2015,50.1674593271019,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - hombres.csv,2016,49.3390821874275,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - hombres.csv,2017,48.3104399431612,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - hombres.csv,2018,48.0797026636382,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - hombres.csv,2019,47.2849470146917,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - hombres.csv,2020,47.6834006919409,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - hombres.csv,2021,47.3549698393613,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - hombres.csv,2022,46.8693629430455,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - hombres.csv,2023,46.3405205436446,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - mujeres.csv,2015,59.0323354113859,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - mujeres.csv,2016,57.9485985969345,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - mujeres.csv,2017,57.2346499362934,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - mujeres.csv,2018,56.2579457279383,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - mujeres.csv,2019,55.4875808016001,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - mujeres.csv,2020,55.302070256058,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - mujeres.csv,2021,55.4208842757623,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - mujeres.csv,2022,54.6888221532744,Western Africa,Africa
Guinea-Bissau,Empleados agricultura - mujeres.csv,2023,54.0995917841874,Western Africa,Africa
Guinea-Bissau,"Empleo vulnerable, total.csv",2015,76.3968125320551,Western Africa,Africa
Guinea-Bissau,"Empleo vulnerable, total.csv",2016,76.1122486181981,Western Africa,Africa
Guinea-Bissau,"Empleo vulnerable, total.csv",2017,75.859326531375,Western Africa,Africa
Guinea-Bissau,"Empleo vulnerable, total.csv",2018,76.156276639386,Western Africa,Africa
Guinea-Bissau,"Empleo vulnerable, total.csv",2019,75.9424548137141,Western Africa,Africa
Guinea-Bissau,"Empleo vulnerable, total.csv",2020,76.9996125854388,Western Africa,Africa
Guinea-Bissau,"Empleo vulnerable, total.csv",2021,77.2437951672619,Western Africa,Africa
Guinea-Bissau,"Empleo vulnerable, total.csv",2022,77.9185328902557,Western Africa,Africa
Guinea-Bissau,"Empleo vulnerable, total.csv",2023,77.8037330585519,Western Africa,Africa
Guinea-Bissau,Empleos agricultura.csv,2015,54.2642039878175,Western Africa,Africa
Guinea-Bissau,Empleos agricultura.csv,2016,53.322708624013,Western Africa,Africa
Guinea-Bissau,Empleos agricultura.csv,2017,52.4463878611205,Western Africa,Africa
Guinea-Bissau,Empleos agricultura.csv,2018,51.879049550349,Western Africa,Africa
Guinea-Bissau,Empleos agricultura.csv,2019,51.109625461905,Western Africa,Africa
Guinea-Bissau,Empleos agricultura.csv,2020,51.2434623792789,Western Africa,Africa
Guinea-Bissau,Empleos agricultura.csv,2021,51.130444323426,Western Africa,Africa
Guinea-Bissau,Empleos agricultura.csv,2022,50.5171675369977,Western Africa,Africa
Guinea-Bissau,Empleos agricultura.csv,2023,49.9581075098854,Western Africa,Africa
Guinea-Bissau,Exportaciones bienes y servicios (% del PIB).csv,2015,25.0467119622253,Western Africa,Africa
Guinea-Bissau,Exportaciones bienes y servicios (% del PIB).csv,2016,23.7747310385206,Western Africa,Africa
Guinea-Bissau,Exportaciones bienes y servicios (% del PIB).csv,2017,26.5343804075435,Western Africa,Africa
Guinea-Bissau,Exportaciones bienes y servicios (% del PIB).csv,2018,25.3210814862182,Western Africa,Africa
Guinea-Bissau,Exportaciones bienes y servicios (% del PIB).csv,2019,18.3682656120911,Western Africa,Africa
Guinea-Bissau,Exportaciones bienes y servicios (% del PIB).csv,2020,16.019078874473,Western Africa,Africa
Guinea-Bissau,Exportaciones bienes y servicios (% del PIB).csv,2021,18.051590146568,Western Africa,Africa
Guinea-Bissau,Exportaciones bienes y servicios (% del PIB).csv,2022,15.2411274864989,Western Africa,Africa
Guinea-Bissau,Exportaciones bienes y servicios (% del PIB).csv,2023,13.8832772888755,Western Africa,Africa
Guinea-Bissau,Exportaciones de bienes y servicios(% anual).csv,2015,6.69894338258086,Western Africa,Africa
Guinea-Bissau,Exportaciones de bienes y servicios(% anual).csv,2016,0.805771078971418,Western Africa,Africa
Guinea-Bissau,Exportaciones de bienes y servicios(% anual).csv,2017,4.32963364512059,Western Africa,Africa
Guinea-Bissau,Exportaciones de bienes y servicios(% anual).csv,2018,38.2055123094708,Western Africa,Africa
Guinea-Bissau,Exportaciones de bienes y servicios(% anual).csv,2019,-23.7125705047312,Western Africa,Africa
Guinea-Bissau,Exportaciones de bienes y servicios(% anual).csv,2020,-13.3095160079908,Western Africa,Africa
Guinea-Bissau,Exportaciones de bienes y servicios(% anual).csv,2021,20.0891278637356,Western Africa,Africa
Guinea-Bissau,Exportaciones de bienes y servicios(% anual).csv,2022,-12.5114855295019,Western Africa,Africa
Guinea-Bissau,Exportaciones de bienes y servicios(% anual).csv,2023,-3.03119977254397,Western Africa,Africa
Guinea-Bissau,Indice facilidad para hacer negocios.csv,2019,174.0,Western Africa,Africa
Guinea-Bissau,"Inflación, deflactor del PIB (%) anual.csv",2015,14.5196628984565,Western Africa,Africa
Guinea-Bissau,"Inflación, deflactor del PIB (%) anual.csv",2016,2.84072773699329,Western Africa,Africa
Guinea-Bissau,"Inflación, deflactor del PIB (%) anual.csv",2017,10.3961209224862,Western Africa,Africa
Guinea-Bissau,"Inflación, deflactor del PIB (%) anual.csv",2018,-2.53156124592356,Western Africa,Africa
Guinea-Bissau,"Inflación, deflactor del PIB (%) anual.csv",2019,2.15654088111805,Western Africa,Africa
Guinea-Bissau,"Inflación, deflactor del PIB (%) anual.csv",2020,0.309718603527614,Western Africa,Africa
Guinea-Bissau,"Inflación, deflactor del PIB (%) anual.csv",2021,2.16173928550757,Western Africa,Africa
Guinea-Bissau,"Inflación, deflactor del PIB (%) anual.csv",2022,4.2142843930848,Western Africa,Africa
Guinea-Bissau,"Inflación, deflactor del PIB (%) anual.csv",2023,5.39039286757867,Western Africa,Africa
Guinea-Bissau,Inversión extranjera directa.csv,2015,1.61191900956541,Western Africa,Africa
Guinea-Bissau,Inversión extranjera directa.csv,2016,1.92748272635559,Western Africa,Africa
Guinea-Bissau,Inversión extranjera directa.csv,2017,1.06744396733032,Western Africa,Africa
Guinea-Bissau,Inversión extranjera directa.csv,2018,1.32316927565873,Western Africa,Africa
Guinea-Bissau,Inversión extranjera directa.csv,2019,4.51069669962484,Western Africa,Africa
Guinea-Bissau,Inversión extranjera directa.csv,2020,1.27488563863737,Western Africa,Africa
Guinea-Bissau,Inversión extranjera directa.csv,2021,0.999555441789303,Western Africa,Africa
Guinea-Bissau,Inversión extranjera directa.csv,2022,1.20549376630065,Western Africa,Africa
Guinea-Bissau,Inversión extranjera directa.csv,2023,0.0125696408217609,Western Africa,Africa
Guinea-Bissau,Medicos (cada 1.000 personas).csv,2015,0.198,Western Africa,Africa
Guinea-Bissau,Medicos (cada 1.000 personas).csv,2016,0.1,Western Africa,Africa
Guinea-Bissau,Medicos (cada 1.000 personas).csv,2018,0.3,Western Africa,Africa
Guinea-Bissau,Medicos (cada 1.000 personas).csv,2020,0.191,Western Africa,Africa
Guinea-Bissau,Medicos (cada 1.000 personas).csv,2021,0.22,Western Africa,Africa
Guinea-Bissau,Medicos (cada 1.000 personas).csv,2022,0.208,Western Africa,Africa
Guinea-Bissau,PIB per capita US a precios actuales.csv,2015,645.066837207039,Western Africa,Africa
Guinea-Bissau,PIB per capita US a precios actuales.csv,2016,679.665386626818,Western Africa,Africa
Guinea-Bissau,PIB per capita US a precios actuales.csv,2017,783.123186602022,Western Africa,Africa
