Country,Happiness Rank 2015,Happiness Rank 2016,Happiness Rank 2017,Happiness Rank 2018,Happiness Rank 2019,Happiness Score 2015,Happiness Score 2016,Happiness Score 2017,Happiness Score 2018,Happiness Score 2019,Family 2015,Family 2016,Family 2017,Family 2018,Family 2019,Freedom 2015,Freedom 2016,Freedom 2017,Freedom 2018,Freedom 2019,Trust (Government Corruption) 2015,Trust (Government Corruption) 2016,Trust (Government Corruption) 2017,Trust (Government Corruption) 2018,Trust (Government Corruption) 2019,Generosity 2015,Generosity 2016,Generosity 2017,Generosity 2018,Generosity 2019,Happiness.Rank 2015,Happiness.Rank 2016,Happiness.Rank 2017,Happiness.Rank 2018,Happiness.Rank 2019,Happiness.Score 2015,Happiness.Score 2016,Happiness.Score 2017,Happiness.Score 2018,Happiness.Score 2019,Economy..GDP.per.Capita. 2015,Economy..GDP.per.Capita. 2016,Economy..GDP.per.Capita. 2017,Economy..GDP.per.Capita. 2018,Economy..GDP.per.Capita. 2019,Health..Life.Expectancy. 2015,Health..Life.Expectancy. 2016,Health..Life.Expectancy. 2017,Health..Life.Expectancy. 2018,Health..Life.Expectancy. 2019,Trust..Government.Corruption. 2015,Trust..Government.Corruption. 2016,Trust..Government.Corruption. 2017,Trust..Government.Corruption. 2018,Trust..Government.Corruption. 2019,Dystopia.Residual 2015,Dystopia.Residual 2016,Dystopia.Residual 2017,Dystopia.Residual 2018,Dystopia.Residual 2019,Overall rank 2015,Overall rank 2016,Overall rank 2017,Overall rank 2018,Overall rank 2019,Score 2015,Score 2016,Score 2017,Score 2018,Score 2019,GDP per capita 2015,GDP per capita 2016,GDP per capita 2017,GDP per capita 2018,GDP per capita 2019,Social support 2015,Social support 2016,Social support 2017,Social support 2018,Social support 2019,Healthy life expectancy 2015,Healthy life expectancy 2016,Healthy life expectancy 2017,Healthy life expectancy 2018,Healthy life expectancy 2019,Freedom to make life choices 2015,Freedom to make life choices 2016,Freedom to make life choices 2017,Freedom to make life choices 2018,Freedom to make life choices 2019,Perceptions of corruption 2015,Perceptions of corruption 2016,Perceptions of corruption 2017,Perceptions of corruption 2018,Perceptions of corruption 2019
Reino Unido,25.0,27.0,29.0,21.527666666666654,14.055333333333314,6.58299999999997,6.440999999999974,6.298999999999978,4.699511146731889,3.1000222934637995,1.50053344019571,1.6060234802691014,1.49646008014679,1.15303026557762,0.8096004510084499,0.4661706364392799,0.4420401869569375,0.508190035820007,0.4145633572133389,0.3209366786066708,0.2273100000000028,0.1806300000000078,0.1339499999999986,0.2623399999999991,0.3907299999999996,0.51912,0.50156,0.492774158716202,0.262,0.348,6.565333333333333,12.782666666666668,19.0,16.54280004501343,14.085600090026857,11.628400135040284,9.171200180053711,6.71400022506714,5.65952696800232,4.6050537109375,3.55058045387268,2.49610719680786,1.44163393974304,1.3143743395805343,1.1871147394180284,1.0598551392555229,0.9325955390930168,0.805335938930511,0.6973543643951412,0.5893727898597714,0.4813912153244016,0.3734096407890318,0.265428066253662,0.5531711578369136,0.8409142494201652,1.1286573410034169,1.4164004325866686,1.70414352416992,0.8027623494466134,-0.0986188252766933,-1.0,3.0,7.0,11.0,15.0,7.598000000000013,7.461999999999989,7.326000000000022,7.19,7.054,0.977000000000004,1.0660000000000025,1.1550000000000011,1.244,1.333,1.117999999999995,1.2230000000000132,1.328000000000003,1.433,1.538,0.5640000000000214,0.6720000000000255,0.7800000000000296,0.888,0.996,0.5060000000000002,0.4920000000000009,0.4780000000000015,0.464,0.45,-0.5060000000000286,-0.3100000000000023,-0.1140000000000327,0.082,0.278
Romania,56.0,41.0,26.0,19.310666666666673,12.621333333333345,5.932000000000016,6.336000000000013,6.740000000000009,4.888515017988425,3.0370300359768407,1.1855450539652566,1.317650699202261,1.15009129047394,0.9336740355838749,0.7172567806938097,0.5008395258037446,0.4882861134377023,0.457003742456436,0.3070324949709573,0.1570612474854786,0.00709,0.00739,0.0076899999999999,0.0509533333333333,0.0942166666666666,0.13748,0.12889,0.133519917726517,0.088,0.083,19.055333333333333,38.02766666666667,57.0,46.76499996185303,36.52999992370606,26.29499988555908,16.059999847412108,5.82499980926514,4.903536629676823,3.982073450088504,3.0606102705001863,2.139147090911868,1.21768391132355,1.1111787915229818,1.0046736717224136,0.8981685519218454,0.7916634321212772,0.685158312320709,0.5490042299963532,0.4128501476719974,0.2766960653476416,0.1405419830232858,0.00438790069893,0.4388766173273321,0.8733653339557341,1.307854050584136,1.7423427672125382,2.17683148384094,22.784554322560624,43.39227716128031,64.0,60.0,56.0,52.0,48.0,5.569999999999993,5.694999999999993,5.819999999999993,5.945,6.07,0.9780000000000086,1.024000000000001,1.0700000000000074,1.116,1.162,1.1800000000000033,1.1930000000000014,1.206000000000003,1.219,1.232,0.429000000000002,0.5279999999999916,0.6270000000000095,0.726,0.825,0.7259999999999991,0.6599999999999966,0.5939999999999941,0.528,0.462,-0.0109999999999992,-0.0069999999999996,-0.0030000000000001,0.001,0.005
Russia,48.0,40.0,32.0,23.332000000000015,14.664000000000026,5.996000000000038,6.136000000000024,6.2760000000000105,4.679266617194297,3.0825332343885825,1.4857998515828683,1.6023560459264274,1.46928238868713,1.106124223113646,0.7429660575401619,0.3798078919666778,0.3480869850722285,0.373783111572266,0.2630787410481767,0.1523743705240874,0.0416699999999981,0.0474799999999984,0.0532899999999987,0.0361899999999991,0.0190899999999995,0.00199,0.02736,0.0522638224065304,0.065,0.082,16.388,32.694,49.0,40.39259996414184,31.785199928283692,23.17779989242554,14.570399856567384,5.96299982070923,5.026755475997926,4.090511131286622,3.1542667865753184,2.218022441864014,1.28177809715271,1.1348923444747925,0.9880065917968752,0.8411208391189577,0.6942350864410404,0.547349333763123,0.4444720432162288,0.3415947526693347,0.2387174621224405,0.1358401715755463,0.0329628810286522,0.4674917876720437,0.9020206943154352,1.336549600958827,1.7710785076022184,2.20560741424561,12.137071609497074,22.068535804748535,32.0,41.0,50.0,59.0,68.0,6.295999999999992,6.133999999999958,5.97199999999998,5.81,5.648,1.0550000000000068,1.0870000000000033,1.1189999999999998,1.151,1.183,1.5600000000000025,1.5330000000000013,1.5060000000000002,1.479,1.452,0.2180000000000177,0.3449999999999988,0.4720000000000084,0.599,0.726,0.5940000000000225,0.5290000000000248,0.4639999999999986,0.399,0.334,0.0069999999999996,0.0129999999999999,0.0190000000000001,0.025,0.031
Rwanda,149.99999999999957,147.99999999999957,145.99999999999957,98.52166666666636,51.04333333333318,3.5649999999999977,3.614999999999995,3.6650000000000063,2.7601431213972396,1.8552862427944727,0.950429364191706,1.0364328757635803,0.945707023143768,0.8332567822578386,0.7208065413719091,0.6083563004859798,0.5687923505669659,0.581843852996826,0.540732568664552,0.499621284332278,0.4585100000000039,0.4118100000000027,0.3651100000000014,0.3188333333333342,0.2725566666666671,0.22628,0.23552,0.252756029367447,0.2,0.217,50.477999999999994,100.739,151.0,121.4941999912262,91.9883999824524,62.48259997367859,32.976799964904785,3.47099995613098,2.850549143552779,2.2300983309745783,1.6096475183963772,0.989196705818176,0.368745893239975,0.3602816760540008,0.3518174588680265,0.3433532416820524,0.3348890244960781,0.326424807310104,0.3521838486194608,0.3779428899288176,0.4037019312381744,0.4294609725475312,0.455220013856888,0.4721882581710815,0.4891565024852752,0.5061247467994688,0.5230929911136624,0.540061235427856,49.693374156951904,98.84668707847597,148.0,149.0,150.0,151.0,152.0,3.630000000000024,3.5560000000000116,3.4819999999999993,3.408,3.334,0.2510000000000048,0.2780000000000058,0.3050000000000068,0.332,0.359,1.4510000000000218,1.2660000000000196,1.0810000000000173,0.896,0.711,-0.2420000000000186,-0.02800000000002,0.1859999999999786,0.4,0.614,0.8789999999999907,0.7979999999999734,0.7169999999999845,0.636,0.555,0.5429999999999922,0.5099999999999909,0.4769999999999896,0.444,0.411
Saudi Arabia,32.99999999999977,31.999999999999773,30.999999999999773,22.782333333333177,14.564666666666586,6.346999999999994,6.3149999999999835,6.282999999999987,4.613904488423667,2.9448089768473458,1.275713465271025,1.3770872647476438,1.28667759895325,1.019697589404189,0.7527175798551283,0.4857375703060675,0.4722493875793034,0.449750572443008,0.3914737149620058,0.3331968574810037,0.2749200000000016,0.2497600000000019,0.2246000000000023,0.1954200000000015,0.1662400000000007,0.13706,0.15457,0.147616013884544,0.098,0.08,12.386666666666668,24.69333333333333,37.0,30.86879997253418,24.73759994506836,18.606399917602538,12.475199890136718,6.3439998626709,5.381324601173402,4.418649339675904,3.4559740781784063,2.493298816680908,1.53062355518341,1.3425285100936883,1.154433465003967,0.9663384199142452,0.7782433748245237,0.590148329734802,0.5268051147460936,0.4634618997573852,0.4001186847686768,0.3367754697799684,0.27343225479126,0.631831741333008,0.990231227874756,1.3486307144165042,1.707030200958252,2.0654296875,17.376953125,32.6884765625,48.0,43.0,38.0,33.0,28.0,6.359000000000001,6.363,6.367,6.371,6.375,1.306999999999995,1.330999999999996,1.3549999999999969,1.379,1.403,1.2530000000000072,1.2790000000000037,1.3050000000000068,1.331,1.357,0.1469999999999913,0.3089999999999691,0.4710000000000036,0.633,0.795,0.7189999999999941,0.6490000000000009,0.5789999999999793,0.509,0.439,0.1120000000000001,0.1170000000000008,0.1220000000000016,0.127,0.132
Senegal,114.0,100.0,86.0,58.84466666666667,31.68933333333333,4.533999999999992,4.848999999999933,5.163999999999987,3.8360608492194217,2.508121698438856,1.1801825476582906,1.2819335030301602,1.17969191074371,0.9118836185768588,0.6440753264100075,0.3762670342431562,0.3175337621725731,0.377922266721725,0.2941115111478156,0.2103007555739062,0.1264899999999968,0.1361699999999999,0.1458499999999993,0.1667099999999995,0.1875699999999998,0.20843,0.19103,0.183468893170357,0.138,0.153,38.43533333333333,76.71766666666667,115.0,92.90699996948244,70.81399993896484,48.72099990844726,26.62799987792968,4.53499984741211,3.7238616824150097,2.912723517417908,2.1015853524208072,1.2904471874237062,0.479309022426605,0.465319788455963,0.451330554485321,0.437341320514679,0.423352086544037,0.409362852573395,0.3505823716521264,0.2918018907308578,0.2330214098095892,0.1742409288883206,0.115460447967052,0.4502975881099696,0.7851347282528872,1.1199718683958049,1.4548090085387224,1.78964614868164,35.52643076578776,69.26321538289388,103.0,105.0,107.0,109.0,111.0,4.481000000000009,4.531000000000006,4.581000000000003,4.631,4.681,0.3660000000000067,0.3870000000000075,0.4080000000000012,0.429,0.45,1.0660000000000025,1.0830000000000055,1.1000000000000083,1.117,1.134,0.0190000000000054,0.1569999999999822,0.2949999999999591,0.433,0.571,0.7479999999999905,0.6339999999999861,0.5199999999999818,0.406,0.292,0.1120000000000018,0.1020000000000003,0.0919999999999987,0.082,0.072
Serbia,84.99999999999977,83.99999999999977,82.99999999999977,57.076999999999856,31.153999999999932,5.231000000000009,5.285000000000011,5.338999999999999,3.984529909956184,2.6300598199123706,1.2755897298685568,1.3998646285692755,1.25818979740143,0.9284414250198576,0.5986930526382851,0.2689446802567126,0.2793621269661663,0.208715528249741,0.1593470188331596,0.1099785094165782,0.0606099999999969,0.0778299999999987,0.0950499999999934,0.1274699999999956,0.1598899999999978,0.19231,0.20737,0.220125883817673,0.134,0.137,24.424666666666667,48.71233333333333,73.0,59.4789999961853,45.9579999923706,32.43699998855591,18.915999984741212,5.39499998092651,4.5298635005950905,3.66472702026367,2.7995905399322503,1.9344540596008304,1.06931757926941,0.98561099767685,0.90190441608429,0.81819783449173,0.73449125289917,0.65078467130661,0.5288084931671618,0.4068323150277137,0.2848561368882656,0.1628799587488174,0.0409037806093693,0.4221399098634714,0.8033760391175735,1.1846121683716755,1.5658482976257777,1.94708442687988,35.298056284586586,68.64902814229329,102.0,94.0,86.0,78.0,70.0,4.7830000000000155,4.9879999999999995,5.192999999999984,5.398,5.603,0.8879999999999981,0.9170000000000016,0.945999999999998,0.975,1.004,1.3270000000000015,1.341000000000001,1.3550000000000004,1.369,1.383,0.1779999999999972,0.34699999999998,0.5160000000000196,0.685,0.854,0.3060000000000009,0.3000000000000007,0.2940000000000005,0.288,0.282,0.0549999999999997,0.0510000000000001,0.0470000000000006,0.043,0.039
Sierra Leone,99.0,87.0,75.0,51.587666666666664,28.175333333333334,4.763000000000005,4.891000000000048,5.019000000000034,3.640791575546287,2.26258315109254,0.8843747266387929,0.8985877491283425,0.984136044979095,0.7680453766447638,0.5519547083104326,0.3358640399761015,0.3038608244165601,0.318697690963745,0.2378184606424973,0.1569392303212495,0.0760600000000017,0.0701600000000013,0.0642600000000008,0.1144666666666672,0.1646733333333336,0.21488,0.23897,0.293040901422501,0.238,0.252,35.501333333333335,70.75066666666666,106.0,85.74180002212525,65.4836000442505,45.22540006637573,24.967200088500977,4.70900011062622,3.840884274244308,2.972768437862396,2.104652601480484,1.236536765098572,0.36842092871666,0.2958496937528256,0.2232784587889912,0.1507072238251569,0.0781359888613225,0.0055647538974881,0.0186708383262157,0.0317769227549433,0.044883007183671,0.0579890916123986,0.0710951760411263,0.590568119287491,1.1100410625338557,1.6295140057802204,2.148986949026585,2.66845989227295,23.445639928181965,44.22281996409098,65.0,81.0,97.0,113.0,129.0,5.161999999999978,4.964999999999975,4.768000000000029,4.571,4.374,0.2199999999999988,0.2319999999999993,0.2439999999999997,0.256,0.268,0.7289999999999992,0.7569999999999979,0.7849999999999966,0.813,0.841,-0.7259999999999991,-0.4839999999999804,-0.2420000000000186,0.0,0.242,0.492999999999995,0.4469999999999885,0.4009999999999962,0.355,0.309,0.0769999999999981,0.068999999999999,0.0609999999999999,0.053,0.045
Singapore,20.0,18.0,16.0,12.893333333333336,9.786666666666672,6.680000000000007,6.621000000000009,6.561999999999998,4.84609305043539,3.1301861008707825,1.4142791513061752,1.5811863330459914,1.35381436347961,1.102035252082295,0.8502561406849798,0.5984770292876647,0.5691820897244995,0.549840569496155,0.5157737129974366,0.4817068564987182,0.4476399999999998,0.4254099999999994,0.403179999999999,0.3724699999999993,0.3417599999999997,0.31105,0.32706,0.345965981483459,0.261,0.271,8.847333333333333,17.423666666666666,26.0,22.114400005340578,18.22880001068115,14.34320001602173,10.457600021362303,6.57200002670288,5.596055555343628,4.620111083984376,3.644166612625124,2.668222141265872,1.69227766990662,1.5437206149101288,1.3951635599136376,1.2466065049171464,1.0980494499206552,0.949492394924164,0.8524554729461672,0.7554185509681705,0.6583816289901736,0.5613447070121769,0.46430778503418,0.614718627929688,0.7651294708251961,0.915540313720704,1.065951156616212,1.21636199951172,12.144241333007814,23.072120666503903,34.0,34.0,34.0,34.0,34.0,6.586000000000013,6.505000000000024,6.424000000000035,6.343,6.262,1.3999999999999917,1.4429999999999978,1.4860000000000042,1.529,1.572,1.4149999999999991,1.4269999999999996,1.439,1.451,1.463,0.6089999999999804,0.7420000000000186,0.875,1.008,1.141,0.8559999999999945,0.7810000000000059,0.7059999999999889,0.631,0.556,0.4689999999999994,0.4649999999999998,0.4610000000000003,0.457,0.453
Slovakia,45.0,45.0,45.0,32.05366666666666,19.107333333333315,6.160999999999973,6.243999999999971,6.32699999999997,4.724992996554893,3.122985993109817,1.5209789896647408,1.6385136107890048,1.50505924224854,1.114940528954346,0.7248218156601524,0.3347031023659585,0.3311019527602852,0.295817464590073,0.2054216430600493,0.1150258215300256,0.0246300000000019,0.0197900000000004,0.0149500000000006,0.0662766666666671,0.1176033333333335,0.16893,0.13837,0.136544480919838,0.118,0.121,13.414,26.706999999999997,40.0,33.21960000991821,26.439200019836424,19.658800029754637,12.878400039672847,6.09800004959106,5.143478751182552,4.188957452774044,3.234436154365536,2.279914855957028,1.32539355754852,1.2028614282608008,1.0803292989730815,0.9577971696853624,0.8352650403976432,0.712732911109924,0.575028499215841,0.4373240873217581,0.2996196754276751,0.1619152635335922,0.0242108516395092,0.4389240115880973,0.8536371715366855,1.2683503314852738,1.6830634914338618,2.09777665138245,15.398517767588226,28.699258883794,41.99999999999977,40.99999999999977,39.99999999999977,39.0,38.0,6.097999999999999,6.1229999999999976,6.147999999999996,6.173,6.198,1.1019999999999897,1.137999999999991,1.1739999999999924,1.21,1.246,1.6359999999999957,1.6029999999999944,1.5699999999999932,1.537,1.504,0.4609999999999843,0.5660000000000025,0.6709999999999923,0.776,0.881,0.4140000000000015,0.3940000000000054,0.3740000000000023,0.354,0.334,0.014,0.014,0.014,0.014,0.014
Slovenia,71.0,79.0,87.0,59.896,32.791999999999994,5.687999999999988,5.608000000000004,5.527999999999992,4.16516725367227,2.802334507344549,1.439501761016828,1.528836171398126,1.45251882076263,1.1700985668035713,0.8876783128445126,0.6052580588854539,0.5706488464774679,0.572575807571411,0.3933272050476074,0.2140786025238039,0.0348300000000003,0.0333100000000001,0.0317900000000004,0.1056200000000002,0.1794500000000001,0.25328,0.25738,0.242649093270302,0.16,0.144,20.762666666666664,41.38133333333333,62.0,50.75159997940064,39.50319995880127,28.254799938201906,17.006399917602536,5.75799989700317,4.8746411085128765,3.991282320022582,3.107923531532288,2.224564743041994,1.3412059545517,1.2311304092407254,1.1210548639297504,1.0109793186187757,0.9009037733078008,0.790828227996826,0.6416883781552313,0.4925485283136366,0.343408678472042,0.1942688286304473,0.0451289787888527,0.2987666428089141,0.5524043068289756,0.8060419708490371,1.0596796348690984,1.31331729888916,24.875544865926106,48.43777243296305,72.0,65.0,58.0,51.0,44.0,5.437999999999988,5.608000000000004,5.77800000000002,5.948,6.118,1.102000000000004,1.1410000000000051,1.1799999999999926,1.219,1.258,1.4549999999999983,1.4720000000000013,1.4890000000000043,1.506,1.523,0.5650000000000261,0.6620000000000346,0.7590000000000146,0.856,0.953,0.8400000000000034,0.7709999999999866,0.7019999999999982,0.633,0.564,0.0329999999999994,0.0389999999999997,0.0449999999999999,0.051,0.057
Somalia,79.78481012658226,76.0,61.888,47.776,33.664,19.552,5.44,4.067777162017835,2.6955543240356703,1.3233314860535053,-0.0488913519286597,1.1061727038573963,1.4911940557860817,1.2939771889621074,1.0967603221381337,0.8995434553141592,0.6267979404188679,0.5358827687871042,0.4798620765903281,0.4238413843935521,0.367820692196776,0.3118,0.3079914138972756,0.3041828277945512,0.3003742416918267,0.2965656555891023,0.27225,0.291631311178207,0.238,0.243,31.162,62.081,93.0,75.43020000457764,57.86040000915527,40.290600013732906,22.72080001831054,5.15100002288818,4.125328655168412,3.0996572874486423,2.0739859197288735,1.0483145520091046,0.0226431842893362,0.0409123748540877,0.0591815654188393,0.0774507559835908,0.0957199465483424,0.113989137113094,0.1476733744144437,0.1813576117157936,0.2150418490171434,0.2487260863184932,0.282410323619843,0.8494251728057864,1.41644002199173,1.9834548711776736,2.550469720363617,3.11748456954956,20.74498971303304,38.37249485651652,56.0,70.0,84.0,98.0,112.0,5.923999999999978,5.610000000000014,5.296000000000049,4.982,4.668,0.0,0.0,0.0,0.0,0.0,0.7539999999999978,0.7399999999999984,0.7259999999999991,0.712,0.698,-0.3439999999999372,-0.190999999999974,-0.037999999999954,0.115,0.268,1.0190000000000057,0.9040000000000248,0.7890000000000157,0.674,0.559,0.3179999999999978,0.3059999999999974,0.2940000000000005,0.282,0.27
Somaliland Region,79.78481012658226,97.0,78.6114,60.2228,41.8342,23.4456,5.057,4.197324,3.337648,2.4779720000000003,1.618296,0.75862,0.685156,0.6116919999999999,0.5382279999999999,0.4647639999999999,0.3913,0.3866279999999999,0.3819559999999999,0.377284,0.372612,0.36794,0.39731,0.42668,0.4560499999999999,0.4854199999999999,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479,0.51479
Somaliland region,91.0,73.81139999999999,56.6228,39.4342,22.245599999999996,5.057,4.235904000000001,3.4148080000000003,2.593712,1.7726160000000002,0.95152,0.85438,0.75724,0.6601,0.56296,0.46582,0.452512,0.439204,0.425896,0.412588,0.39928,0.42006,0.44084,0.46162,0.4823999999999999,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318,0.50318
South Africa,119.0,122.0,125.0,84.75866666666664,44.5173333333333,4.275999999999954,4.092999999999961,3.909999999999968,3.0655916143968134,2.2211832287936586,1.3767748431905034,1.4768291593869378,1.38478863239288,1.0858710139084995,0.7869533954241195,0.4880357769397392,0.4383211842074672,0.479246735572815,0.3459844903818769,0.2127222451909389,0.0794600000000009,0.0747700000000008,0.0700800000000008,0.0866300000000005,0.1031800000000002,0.11973,0.13656,0.139362379908562,0.103,0.13,33.75333333333334,67.37666666666667,101.0,81.76579999923706,62.53159999847412,43.29739999771118,24.06319999694824,4.8289999961853,4.074139738082884,3.319279479980468,2.564419221878052,1.809558963775636,1.05469870567322,0.8811749786138552,0.7076512515544904,0.5341275244951256,0.3606037974357607,0.187080070376396,0.1641659557819365,0.141251841187477,0.1183377265930175,0.095423611998558,0.0725094974040985,0.3601893186569208,0.6478691399097432,0.9355489611625656,1.2232287824153878,1.51090860366821,35.00727240244547,68.50363620122273,102.0,103.0,104.0,105.0,106.0,4.7299999999999995,4.728,4.726,4.724,4.722,0.8800000000000026,0.9000000000000057,0.9200000000000088,0.94,0.96,1.5870000000000033,1.5279999999999916,1.468999999999994,1.41,1.351,-0.086999999999989,0.0520000000000209,0.1910000000000309,0.33,0.469,0.8969999999999629,0.7699999999999818,0.6429999999999723,0.516,0.389,0.0589999999999997,0.0579999999999998,0.0569999999999999,0.056,0.055
South Korea,67.0,77.0,87.0,59.895333333333326,32.79066666666665,5.685999999999979,5.537000000000035,5.388000000000034,3.9608397514512985,2.533679502902563,1.1065192543538274,1.1917864747365172,1.12827444076538,0.8282671346433588,0.5282598285213375,0.2282525223993161,0.1681923872436499,0.257921665906906,0.1971977772712707,0.1364738886356354,0.0757500000000002,0.0743400000000003,0.0729299999999999,0.1104766666666666,0.1480233333333333,0.18557,0.18824,0.206674367189407,0.175,0.175,18.450000000000003,36.725,55.0,45.16759996414184,35.33519992828369,25.50279989242554,15.670399856567386,5.83799982070923,4.9507355451583885,4.063471269607546,3.176206994056704,2.288942718505862,1.40167844295502,1.301385569572451,1.201092696189882,1.100799822807313,1.0005069494247438,0.900214076042175,0.7328277945518491,0.5654415130615232,0.3980552315711974,0.2306689500808715,0.0632826685905457,0.4267017364501945,0.7901208043098433,1.1535398721694925,1.516958940029141,1.88037800788879,23.25358533859253,44.62679266929626,66.0,63.0,60.0,57.0,54.0,5.815000000000005,5.835000000000001,5.855000000000004,5.875,5.895,1.1610000000000014,1.1960000000000122,1.2310000000000088,1.266,1.301,1.158999999999999,1.1739999999999997,1.189,1.204,1.219,0.7119999999999891,0.792999999999978,0.8739999999999952,0.955,1.036,0.4990000000000236,0.4140000000000157,0.3290000000000077,0.244,0.159,0.0359999999999995,0.0410000000000003,0.0460000000000011,0.051,0.056
South Sudan,79.78481012658226,143.0,115.1664,87.33279999999999,59.4992,31.6656,3.832,2.816264218063343,1.8005284361266862,0.7847926541900294,-0.2309431277466274,1.01745625549313,1.4335893832396778,1.0808981937462647,0.7282070042528517,0.3755158147594386,0.0951477530125544,0.0016917324302596,0.0338062993226947,0.0659208662151298,0.0980354331075649,0.13015,0.1728188521122927,0.2154877042245855,0.2581565563368783,0.300825408449171,0.25899,0.285670816898346,0.224,0.202,49.13466666666667,98.06733333333334,147.0,118.31820001602172,89.63640003204345,60.95460004806518,32.27280006408691,3.59100008010864,2.9522497892379738,2.313499498367308,1.674749207496642,1.0359989166259762,0.39724862575531,0.3504961013793944,0.3037435770034788,0.2569910526275632,0.2102385282516476,0.163486003875732,0.1541475057601926,0.1448090076446532,0.1354705095291138,0.1261320114135743,0.116793513298035,0.469348287582398,0.821903061866761,1.174457836151124,1.527012610435487,1.87956738471985,50.5863782564799,99.29318912823994,148.0,150.0,152.0,154.0,156.0,4.456999999999994,4.05600000000004,3.6550000000000864,3.254,2.853,0.4299999999999997,0.3989999999999938,0.367999999999995,0.337,0.306,0.7069999999999936,0.6739999999999924,0.6409999999999911,0.608,0.575,-0.1770000000000209,-0.0590000000000259,0.0589999999999975,0.177,0.295,0.4180000000000063,0.3160000000000309,0.214000000000027,0.112,0.01,0.1510000000000033,0.1360000000000027,0.1210000000000022,0.106,0.091
Spain,38.0,39.0,40.0,28.797666666666665,17.595333333333333,6.393000000000001,6.425000000000011,6.457000000000008,4.819137067701566,3.181274135403124,1.5434112031046825,1.652561654268908,1.53209090232849,1.1619890464414948,0.7918871905544995,0.4217853346675042,0.3718345571120949,0.408781230449677,0.2921074869664511,0.1754337434832253,0.0587599999999994,0.0561499999999997,0.0535399999999999,0.0964499999999999,0.1393599999999999,0.18227,0.17665,0.190133571624756,0.142,0.153,11.435333333333334,22.717666666666663,34.0,28.48059997558594,22.96119995117188,17.441799926757813,11.922399902343752,6.40299987792969,5.399279475212101,4.39555907249451,3.3918386697769205,2.3881182670593306,1.38439786434174,1.2853104114532503,1.1862229585647608,1.0871355056762713,0.9880480527877816,0.888960599899292,0.7253512993454934,0.5617419987916946,0.3981326982378959,0.2345233976840972,0.0709140971302986,0.4422828257083889,0.8136515542864792,1.1850202828645695,1.5563890114426595,1.92775774002075,19.285171826680497,36.64258591334025,54.0,48.0,42.0,36.0,30.0,6.177999999999997,6.221999999999994,6.265999999999991,6.31,6.354,1.1460000000000008,1.1809999999999974,1.215999999999994,1.251,1.286,1.6999999999999886,1.6459999999999866,1.5919999999999987,1.538,1.484,0.6740000000000066,0.7709999999999866,0.867999999999995,0.965,1.062,0.710000000000008,0.6229999999999905,0.5360000000000014,0.449,0.362,0.0589999999999992,0.064,0.0690000000000008,0.074,0.079
